district_code,resource_id,time,demand
300,R1,0,0.01618563718009477
300,R1,1,13.103192426615225
300,R1,2,11.919644300398794
300,R1,3,11.485429233324064
300,R1,4,13.292850422645445
300,R1,5,12.33
300,R10,0,0.017804200898104146
300,R10,1,12.915511669276748
300,R10,2,11.261608730438672
300,R10,3,10.367972156656469
300,R10,4,11.56613546490999
300,R10,5,14.11
300,R14,1,12.48
300,R14,2,10.82
300,R14,3,11.68
300,R14,4,15.16
300,R14,5,10.35
300,R19,1,10.71
300,R19,2,12.1
300,R19,3,14.79
300,R19,4,11.26
300,R19,5,11.84
300,R2,0,0.01618563718009477
300,R2,1,24.043192426615224
300,R2,2,22.339644300398792
300,R2,3,21.035429233324063
300,R2,4,16.782850422645446
300,R2,5,20.94
300,R22,1,12.87
300,R22,2,13.57
300,R22,3,9.62
300,R22,4,13.04
300,R22,5,12.02
300,R25,1,11.44
300,R25,2,11.38
300,R25,3,10.27
300,R25,4,11.75
300,R25,5,11.91
300,R27,1,12.16
300,R27,2,12.3
300,R27,3,10.63
300,R27,4,11.3
300,R27,5,9.71
300,R29,1,12.82
300,R29,2,11.5
300,R29,3,13.64
300,R29,4,12.26
300,R29,5,10.78
300,R33,1,14.79
300,R33,2,11.26
300,R33,3,9.59
300,R33,4,13.49
300,R33,5,14.94
300,R41,1,9.15
300,R41,2,9.05
300,R41,3,12.97
300,R41,4,10.41
300,R41,5,12.17
300,R43,1,12.82
300,R43,2,9.22
300,R43,3,12.32
300,R43,4,12.78
300,R43,5,14.32
300,R46,1,10.51
300,R46,2,13.66
300,R46,3,12.35
300,R46,4,10.63
300,R46,5,13.18
300,R54,1,14.23
300,R54,2,12.18
300,R54,3,12.86
300,R54,4,12.34
300,R54,5,12.98
300,R8,0,0.012948509744075616
300,R8,1,13.31855394129218
300,R8,2,10.135715440319034
300,R8,3,10.70034338665925
300,R8,4,12.326280338116359
300,R8,5,10.69
300,R9,0,0.014567073462085193
300,R9,1,13.820873183953703
300,R9,2,10.107679870358913
300,R9,3,12.142886309991656
300,R9,4,11.189565380380902
300,R9,5,11.48
307,R1,0,0.0242298918525963
307,R1,1,12.520574458123608
307,R1,2,12.551802925340358
307,R1,3,10.784707235257834
307,R1,4,14.141409610570337
307,R1,5,11.4
307,R10,0,0.026652881037855902
307,R10,1,9.933631903935968
307,R10,2,12.603983217874395
307,R10,3,10.469177958783618
307,R10,4,13.46555057162737
307,R10,5,13.63
307,R14,1,14.25
307,R14,2,10.64
307,R14,3,11.84
307,R14,4,11.56
307,R14,5,11.21
307,R19,1,9.73
307,R19,2,9.18
307,R19,3,10.21
307,R19,4,11.15
307,R19,5,11.1
307,R2,0,0.0242298918525963
307,R2,1,20.800574458123606
307,R2,2,20.99180292534036
307,R2,3,22.534707235257834
307,R2,4,19.361409610570337
307,R2,5,18.6
