district_code,resource_id,time,demand,priority,urgency,time_index
241,R1,1,815508302.8206198,1.0,1.0,1.0
241,R1,2,622051316.1607935,1.0,1.0,1.0
241,R2,1,254964833.6706198,1.0,1.0,1.0
241,R2,2,212747997.83079353,1.0,1.0,1.0
241,R3,1,172657078.22074375,1.0,1.0,1.0
241,R3,2,159986921.43095222,1.0,1.0,1.0
555,R1,1,922433274.1024971,1.0,1.0,1.0
555,R1,2,1179361883.6623101,1.0,1.0,1.0
555,R2,1,405937702.512497,1.0,1.0,1.0
555,R2,2,374102979.03230995,1.0,1.0,1.0
555,R3,1,352842941.0049964,1.0,1.0,1.0
555,R3,2,230397921.85077193,1.0,1.0,1.0
588,R1,1,735161938.3214307,1.0,1.0,1.0
588,R1,2,670376117.8777132,1.0,1.0,1.0
588,R2,1,352051981.42143065,1.0,1.0,1.0
588,R2,2,271549840.45771325,1.0,1.0,1.0
588,R3,1,262731278.05771682,1.0,1.0,1.0
588,R3,2,217073539.61725587,1.0,1.0,1.0
