district_code,resource_id,time,demand,priority,urgency,time_index
245,R1,1,545111824.6010351,1.0,1.0,1.0
245,R1,2,421828008.701179,1.0,1.0,1.0
245,R2,1,210226910.65103504,1.0,1.0,1.0
245,R2,2,189788898.32117903,1.0,1.0,1.0
245,R3,1,141234898.57124203,1.0,1.0,1.0
245,R3,2,159488385.16141486,1.0,1.0,1.0
300,R1,1,667269999.3831924,1.0,1.0,1.0
300,R1,2,794005890.7996442,1.0,1.0,1.0
300,R2,1,319665011.2831924,1.0,1.0,1.0
300,R2,2,217483315.5196443,1.0,1.0,1.0
300,R3,1,216236176.5678309,1.0,1.0,1.0
300,R3,2,191504812.52357316,1.0,1.0,1.0
555,R1,1,888176926.452497,1.0,1.0,1.0
555,R1,2,768657092.2423099,1.0,1.0,1.0
555,R2,1,352766826.902497,1.0,1.0,1.0
555,R2,2,261894684.82230997,1.0,1.0,1.0
555,R3,1,237246131.6949964,1.0,1.0,1.0
555,R3,2,234377000.99077192,1.0,1.0,1.0
