district_code,resource_id,time,demand,priority,urgency,time_index
289,R1,1,689014911.4568056,1.0,1.0,1.0
289,R1,2,749488719.5571412,1.0,1.0,1.0
289,R2,1,226588084.1268056,1.0,1.0,1.0
289,R2,2,273986764.3271413,1.0,1.0,1.0
289,R3,1,231606491.97416672,1.0,1.0,1.0
289,R3,2,186889655.1845695,1.0,1.0,1.0
400,R1,1,907897092.4573714,1.0,1.0,1.0
400,R1,2,561440280.2702332,1.0,1.0,1.0
400,R2,1,281552561.6773713,1.0,1.0,1.0
400,R2,2,223755517.52023315,1.0,1.0,1.0
400,R3,1,291914774.7488456,1.0,1.0,1.0
400,R3,2,213339264.0722798,1.0,1.0,1.0
638,R1,1,862573267.4000648,1.0,1.0,1.0
638,R1,2,489400768.4501049,1.0,1.0,1.0
638,R2,1,239838489.33006483,1.0,1.0,1.0
638,R2,2,184096369.8201049,1.0,1.0,1.0
638,R3,1,191794383.13007778,1.0,1.0,1.0
638,R3,2,184031201.7901259,1.0,1.0,1.0
