district_code,resource_id,time,demand,priority,urgency,time_index
261,R1,1,608372935.2645918,1.0,1.0,1.0
261,R1,2,623492085.2775713,1.0,1.0,1.0
261,R2,1,202063526.41459176,1.0,1.0,1.0
261,R2,2,141818426.67757136,1.0,1.0,1.0
261,R3,1,155146543.2055101,1.0,1.0,1.0
261,R3,2,142984796.01908562,1.0,1.0,1.0
293,R1,1,724780312.4731624,1.0,1.0,1.0
293,R1,2,503608210.9984225,1.0,1.0,1.0
293,R2,1,165715482.87316233,1.0,1.0,1.0
293,R2,2,199951835.32842252,1.0,1.0,1.0
293,R3,1,160854684.76779482,1.0,1.0,1.0
293,R3,2,138913322.262107,1.0,1.0,1.0
90,R1,1,496736022.1838872,1.0,1.0,1.0
90,R1,2,631621503.3306965,1.0,1.0,1.0
90,R2,1,220365682.0338872,1.0,1.0,1.0
90,R2,2,182517668.3306964,1.0,1.0,1.0
90,R3,1,225102512.72466466,1.0,1.0,1.0
90,R3,2,206417738.35283569,1.0,1.0,1.0
