district_code,resource_id,time,demand,priority,urgency,time_index
132,R1,1,1384201054.883381,1.0,1.0,1.0
132,R1,2,1314353315.3669941,1.0,1.0,1.0
132,R2,1,653287716.5233808,1.0,1.0,1.0
132,R2,2,442749778.63699406,1.0,1.0,1.0
132,R3,1,451574444.91005695,1.0,1.0,1.0
132,R3,2,519169372.14839286,1.0,1.0,1.0
300,R1,1,726497464.0531924,1.0,1.0,1.0
300,R1,2,566197643.9096442,1.0,1.0,1.0
300,R2,1,331760274.2931924,1.0,1.0,1.0
300,R2,2,217156129.6096443,1.0,1.0,1.0
300,R3,1,272837887.4278309,1.0,1.0,1.0
300,R3,2,224461111.77357316,1.0,1.0,1.0
346,R1,1,816481925.8075906,1.0,1.0,1.0
346,R1,2,516664247.2090991,1.0,1.0,1.0
346,R2,1,273155561.82759064,1.0,1.0,1.0
346,R2,2,243046156.19909915,1.0,1.0,1.0
346,R3,1,187379475.94710878,1.0,1.0,1.0
346,R3,2,204761955.110919,1.0,1.0,1.0
