district_code,resource_id,time,demand,priority,urgency,time_index
370,R1,1,890818490.7417518,1.0,1.0,1.0
370,R1,2,910976020.0417184,1.0,1.0,1.0
370,R2,1,311310502.8617517,1.0,1.0,1.0
370,R2,2,390333861.9517184,1.0,1.0,1.0
370,R3,1,365039606.0901021,1.0,1.0,1.0
370,R3,2,204409484.35206208,1.0,1.0,1.0
638,R1,1,640801927.7300649,1.0,1.0,1.0
638,R1,2,607839052.210105,1.0,1.0,1.0
638,R2,1,215735762.1700648,1.0,1.0,1.0
638,R2,2,181444029.1301049,1.0,1.0,1.0
638,R3,1,183799752.0200778,1.0,1.0,1.0
638,R3,2,202639452.9701259,1.0,1.0,1.0
90,R1,1,867622620.7138872,1.0,1.0,1.0
90,R1,2,501144583.30069643,1.0,1.0,1.0
90,R2,1,309846876.4338872,1.0,1.0,1.0
90,R2,2,260307642.47069642,1.0,1.0,1.0
90,R3,1,322955228.95466465,1.0,1.0,1.0
90,R3,2,185222352.5028357,1.0,1.0,1.0
