district_code,resource_id,time,demand,priority,urgency,time_index
1,R1,1,629803358.3316671,1.0,1.0,1.0
1,R1,2,560216684.7745005,1.0,1.0,1.0
1,R2,1,218373374.66166708,1.0,1.0,1.0
1,R2,2,197556469.80450043,1.0,1.0,1.0
1,R3,1,180714747.35800052,1.0,1.0,1.0
1,R3,2,169442322.72340053,1.0,1.0,1.0
289,R1,1,515903681.52680564,1.0,1.0,1.0
289,R1,2,712776576.8071412,1.0,1.0,1.0
289,R2,1,191844588.7468056,1.0,1.0,1.0
289,R2,2,167215011.29714125,1.0,1.0,1.0
289,R3,1,200078099.09416673,1.0,1.0,1.0
289,R3,2,165817008.79456952,1.0,1.0,1.0
588,R1,1,552341605.6614307,1.0,1.0,1.0
588,R1,2,772258944.4677131,1.0,1.0,1.0
588,R2,1,290879941.24143064,1.0,1.0,1.0
588,R2,2,195046985.8077132,1.0,1.0,1.0
588,R3,1,189637639.9277168,1.0,1.0,1.0
588,R3,2,230275728.45725587,1.0,1.0,1.0
