district_code,resource_id,time,demand
12,R1,0,0.0270070208256279
12,R1,1,6.450060697683838
12,R1,2,5.634973032824068
12,R1,3,4.712907539084387
12,R19,1,3.99
12,R19,2,8.36
12,R19,3,5.97
12,R22,1,6.66
12,R22,2,5.24
12,R22,3,6.7
12,R28,1,7.2
12,R28,2,5.81
12,R28,3,4.4
12,R29,1,8.32
12,R29,2,4.2
12,R29,3,4.85
12,R39,1,6.78
12,R39,2,5.85
12,R39,3,8.49
12,R55,1,4.96
12,R55,2,5.48
12,R55,3,7.03
12,R6,0,0.0432112333210051
12,R6,1,6.932097116294142
12,R6,2,8.409956852518508
12,R6,3,8.49665206253502
13,R1,0,0.0107919653854406
13,R1,1,5.009098700683136
13,R1,2,4.164141783831719
13,R1,3,3.9546801093703783
13,R19,1,4.75
13,R19,2,4.68
13,R19,3,4.16
13,R22,1,4.63
13,R22,2,7.36
13,R22,3,6.35
13,R28,1,6.57
13,R28,2,5.34
13,R28,3,5.46
13,R29,1,4.91
13,R29,2,4.43
13,R29,3,6.72
13,R39,1,6.43
13,R39,2,5.54
13,R39,3,5.67
13,R55,1,5.3
13,R55,2,4.86
13,R55,3,6.76
13,R6,0,0.0172671446167055
13,R6,1,7.774557921093017
13,R6,2,3.8326268541307504
13,R6,3,8.513488174992606
14,R1,0,0.0393219673581199
14,R1,1,4.473360619733604
14,R1,2,5.2544353983389795
14,R1,3,7.514118546775459
14,R19,1,5.85
14,R19,2,5.48
14,R19,3,4.6
14,R22,1,6.21
14,R22,2,6.74
14,R22,3,3.62
14,R28,1,4.29
14,R28,2,7.01
14,R28,3,6.37
14,R29,1,5.05
14,R29,2,6.56
14,R29,3,7.76
14,R39,1,8.21
14,R39,2,5.7
14,R39,3,4.17
14,R55,1,6.07
14,R55,2,4.85
14,R55,3,4.72
14,R6,0,0.0629151477729924
14,R6,1,6.875376991573767
14,R6,2,4.769096637342368
14,R6,3,4.486589674840736
2,R1,0,0.0381610890544491
2,R1,1,7.41397300177712
2,R1,2,4.985533288855838
2,R1,3,6.3103941487678465
2,R19,1,7.09
2,R19,2,3.87
2,R19,3,5.39
2,R22,1,7.32
2,R22,2,4.31
2,R22,3,8.69
2,R28,1,6.79
2,R28,2,4.31
2,R28,3,6.53
2,R29,1,5.89
2,R29,2,5.06
2,R29,3,7.63
2,R39,1,7.67
2,R39,2,5.15
2,R39,3,4.08
2,R55,1,5.36
2,R55,2,6.38
2,R55,3,6.58
2,R6,0,0.0610577424871187
2,R6,1,7.208356802843392
2,R6,2,6.1628532621693415
2,R6,3,6.1866306380285545
591,R1,0,0.1005316931817654
591,R1,1,4.760337696687788
591,R1,2,5.378441058379512
591,R1,3,8.372198358359823
591,R19,1,5.65
591,R19,2,5.28
591,R19,3,6.74
591,R22,1,7.52
591,R22,2,6.29
591,R22,3,4.91
591,R28,1,4.2
591,R28,2,4.74
591,R28,3,9.09
591,R29,1,5.55
591,R29,2,7.21
591,R29,3,6.39
591,R39,1,4.63
591,R39,2,5.27
591,R39,3,4.33
591,R55,1,7.69
591,R55,2,6.33
591,R55,3,5.99
591,R6,0,0.16085070909082488
591,R6,1,4.958540314700461
591,R6,2,5.08150569340722
591,R6,3,7.885517373375717
595,R1,0,0.13923022462405069
595,R1,1,6.345637174298926
595,R1,2,5.35970626959898
595,R1,3,5.9670777058819375
595,R19,1,4.2
595,R19,2,7.15
595,R19,3,7.58
595,R22,1,5.84
595,R22,2,6.04
595,R22,3,6.78
595,R28,1,6.79
595,R28,2,7.7
595,R28,3,7.63
595,R29,1,6.64
595,R29,2,6.44
595,R29,3,6.32
595,R39,1,5.86
595,R39,2,4.62
595,R39,3,5.74
595,R55,1,8.54
595,R55,2,5.97
595,R55,3,5.44
595,R6,0,0.2227683593984815
595,R6,1,7.6510194788782835
595,R6,2,6.277530031358368
595,R6,3,5.861324329411101
608,R1,0,0.1825571666636077
608,R1,1,7.464319065113874
608,R1,2,5.373569476167936
608,R1,3,5.232293622387468
608,R19,1,6.22
608,R19,2,6.72
608,R19,3,5.08
608,R22,1,4.49
608,R22,2,6.48
608,R22,3,5.64
608,R28,1,6.9
608,R28,2,6.56
608,R28,3,7.39
608,R29,1,5.27
608,R29,2,5.17
608,R29,3,4.08
608,R39,1,5.38
608,R39,2,4.21
608,R39,3,3.88
608,R55,1,3.65
608,R55,2,4.49
608,R55,3,6.3
608,R6,0,0.2920914666617722
608,R6,1,6.590910504182198
608,R6,2,5.665711161868698
608,R6,3,5.769669795819948
609,R1,0,0.0305175763251017
609,R1,1,7.281989627205831
609,R1,2,7.510159422118996
609,R1,3,5.512617960734105
609,R19,1,5.24
609,R19,2,7.35
609,R19,3,4.25
609,R22,1,7.96
609,R22,2,7.07
609,R22,3,3.75
609,R28,1,5.1
609,R28,2,4.61
609,R28,3,7.08
609,R29,1,5.43
609,R29,2,7.99
609,R29,3,6.86
609,R39,1,7.16
609,R39,2,6.31
609,R39,3,5.46
609,R55,1,7.28
609,R55,2,6.34
609,R55,3,7.25
609,R6,0,0.0488281221201628
609,R6,1,3.9851834035293296
609,R6,2,6.088255075390395
609,R6,3,5.36418873717457
616,R1,0,0.005834715718148476
616,R1,1,7.270018281993683
616,R1,2,4.650422535815961
616,R1,3,7.432363336255003
616,R19,1,5.05
616,R19,2,4.0
616,R19,3,6.03
616,R22,1,5.98
616,R22,2,6.82
616,R22,3,4.93
616,R28,1,4.73
616,R28,2,7.73
616,R28,3,4.24
616,R29,1,4.63
616,R29,2,3.87
616,R29,3,6.22
616,R39,1,4.55
616,R39,2,7.1
616,R39,3,7.29
616,R55,1,6.11
616,R55,2,4.34
616,R55,3,7.51
616,R6,0,0.009335545149037902
616,R6,1,8.116029251189893
616,R6,2,8.736676057305539
616,R6,3,5.739781338008005
621,R1,0,0.0347600877427853
621,R1,1,5.435261674837858
621,R1,2,7.454841500095617
621,R1,3,5.0005301515634795
621,R19,1,4.1
621,R19,2,6.18
621,R19,3,5.46
621,R22,1,5.74
621,R22,2,4.56
621,R22,3,5.8
621,R28,1,4.26
621,R28,2,4.96
621,R28,3,6.43
621,R29,1,5.41
621,R29,2,6.68
621,R29,3,4.52
621,R39,1,6.51
621,R39,2,4.79
621,R39,3,4.05
621,R55,1,4.32
621,R55,2,6.58
621,R55,3,8.38
621,R6,0,0.0556161403884564
621,R6,1,5.626418679740572
621,R6,2,7.323746400152989
621,R6,3,6.392848242501568
623,R1,0,0.1308369983644291
623,R1,1,7.227314521111828
623,R1,2,7.140121053143513
623,R1,3,5.280687278583349
623,R19,1,5.94
623,R19,2,6.63
623,R19,3,6.58
623,R22,1,4.27
623,R22,2,5.54
623,R22,3,5.41
623,R28,1,6.91
623,R28,2,7.1
623,R28,3,7.86
623,R29,1,5.37
623,R29,2,6.38
623,R29,3,8.73
623,R39,1,8.6
623,R39,2,5.06
623,R39,3,6.68
623,R55,1,4.69
623,R55,2,8.56
623,R55,3,3.85
623,R6,0,0.20933919738308682
623,R6,1,7.297703233778925
623,R6,2,4.804193685029621
623,R6,3,4.857099645733357
624,R1,0,0.0328182823941057
624,R1,1,4.998233833547161
624,R1,2,4.78778374275583
624,R1,3,6.728459320033282
624,R19,1,6.52
624,R19,2,7.08
624,R19,3,6.76
