district_code,resource_id,time,demand,priority,urgency,time_index
132,R1,1,1527636876.1533809,1.0,1.0,1.0
132,R1,2,1556429342.456994,1.0,1.0,1.0
132,R2,1,714850270.4033808,1.0,1.0,1.0
132,R2,2,571173624.9169941,1.0,1.0,1.0
132,R3,1,649324165.880057,1.0,1.0,1.0
132,R3,2,539992158.4383929,1.0,1.0,1.0
203,R1,1,1181607933.5158627,1.0,1.0,1.0
203,R1,2,1533121476.7115326,1.0,1.0,1.0
203,R2,1,500704942.2258626,1.0,1.0,1.0
203,R2,2,473682485.34153277,1.0,1.0,1.0
203,R3,1,344703090.70703506,1.0,1.0,1.0
203,R3,2,405886531.4458393,1.0,1.0,1.0
585,R1,1,633191473.0683461,1.0,1.0,1.0
585,R1,2,509971249.50468856,1.0,1.0,1.0
585,R2,1,246887442.87834626,1.0,1.0,1.0
585,R2,2,208341383.66468856,1.0,1.0,1.0
585,R3,1,203642317.0800155,1.0,1.0,1.0
585,R3,2,188612824.75762627,1.0,1.0,1.0
