district_code,resource_id,time,demand,priority,urgency,time_index
132,R1,1,2673569569.713381,1.0,1.0,1.0
132,R1,2,1713492331.726994,1.0,1.0,1.0
132,R2,1,690516680.3533808,1.0,1.0,1.0
132,R2,2,945564835.976994,1.0,1.0,1.0
132,R3,1,710137693.010057,1.0,1.0,1.0
132,R3,2,836661269.6483928,1.0,1.0,1.0
261,R1,1,1038267999.5245918,1.0,1.0,1.0
261,R1,2,765205380.2375714,1.0,1.0,1.0
261,R2,1,362264074.15459174,1.0,1.0,1.0
261,R2,2,196193795.78757137,1.0,1.0,1.0
261,R3,1,224468314.55551013,1.0,1.0,1.0
261,R3,2,290043435.1790857,1.0,1.0,1.0
494,R1,1,951813036.7206018,1.0,1.0,1.0
494,R1,2,897506040.3307115,1.0,1.0,1.0
494,R2,1,344094027.4806018,1.0,1.0,1.0
494,R2,2,254846021.58071145,1.0,1.0,1.0
494,R3,1,341577041.3107221,1.0,1.0,1.0
494,R3,2,206731158.16085374,1.0,1.0,1.0
