district_code,resource_id,time,demand
69,R18,1,7614709.64
69,R19,1,32341757.47
69,R24,1,37846.74
69,R3,1,94171296.94617751
69,R34,1,15579.56
75,R18,1,7629744.58
75,R19,1,22556988.07
75,R24,1,25151.85
75,R3,1,94372532.62111984
75,R34,1,8582.26
78,R18,1,6778285.65
78,R19,1,33858455.37
78,R24,1,62072.4
78,R3,1,180956398.1140634
78,R34,1,8749.5
79,R18,1,4753360.33
79,R19,1,24765240.1
79,R24,1,40735.27
79,R3,1,84963154.48444068
79,R34,1,20418.05
81,R18,1,4827416.6
81,R19,1,35806193.91
81,R24,1,77001.45
81,R3,1,197642425.43001273
81,R34,1,10168.88
89,R18,1,5953437.81
89,R19,1,32900781.66
89,R24,1,24722.94
89,R3,1,162197896.53329048
89,R34,1,15975.6
