district_code,resource_id,time,demand,priority,urgency,time_index
241,R1,1,514573181.46061975,1.0,1.0,1.0
241,R1,2,719452849.2607936,1.0,1.0,1.0
241,R2,1,270989934.26061976,1.0,1.0,1.0
241,R2,2,181709916.5707935,1.0,1.0,1.0
241,R3,1,210295272.97074375,1.0,1.0,1.0
241,R3,2,180904946.2509522,1.0,1.0,1.0
300,R1,1,1086830763.3031924,1.0,1.0,1.0
300,R1,2,692193342.3096442,1.0,1.0,1.0
300,R2,1,245507595.12319243,1.0,1.0,1.0
300,R2,2,274380042.62964433,1.0,1.0,1.0
300,R3,1,268030516.6478309,1.0,1.0,1.0
300,R3,2,261754360.56357315,1.0,1.0,1.0
585,R1,1,615868113.9683462,1.0,1.0,1.0
585,R1,2,684993923.3246886,1.0,1.0,1.0
585,R2,1,214606034.95834625,1.0,1.0,1.0
585,R2,2,240064742.57468855,1.0,1.0,1.0
585,R3,1,196550140.59001553,1.0,1.0,1.0
585,R3,2,186221596.44762626,1.0,1.0,1.0
