district_code,resource_id,time,demand,priority,urgency,time_index
418,R1,1,1047445307.0424644,1.0,1.0,1.0
418,R1,2,641469422.1961255,1.0,1.0,1.0
418,R2,1,301265319.7124644,1.0,1.0,1.0
418,R2,2,324196114.46612555,1.0,1.0,1.0
418,R3,1,289347708.1969573,1.0,1.0,1.0
418,R3,2,299016237.4893507,1.0,1.0,1.0
585,R1,1,648247943.3583462,1.0,1.0,1.0
585,R1,2,523311510.65468854,1.0,1.0,1.0
585,R2,1,175264090.00834626,1.0,1.0,1.0
585,R2,2,193221768.57468855,1.0,1.0,1.0
585,R3,1,199999731.29001552,1.0,1.0,1.0
585,R3,2,165334272.89762625,1.0,1.0,1.0
602,R1,1,943292565.4668906,1.0,1.0,1.0
602,R1,2,654401037.8260132,1.0,1.0,1.0
602,R2,1,293706774.4168906,1.0,1.0,1.0
602,R2,2,262829432.58601323,1.0,1.0,1.0
602,R3,1,289291361.2322687,1.0,1.0,1.0
602,R3,2,316680750.1932159,1.0,1.0,1.0
