district_code,resource_id,time,demand,priority,urgency,time_index
56,R1,1,704962425.6346811,1.0,1.0,1.0
56,R1,2,431728355.4637848,1.0,1.0,1.0
56,R2,1,202760686.28468108,1.0,1.0,1.0
56,R2,2,218193805.79378483,1.0,1.0,1.0
56,R3,1,194739771.71561733,1.0,1.0,1.0
56,R3,2,201246984.78454182,1.0,1.0,1.0
587,R1,1,635590792.621204,1.0,1.0,1.0
587,R1,2,513093764.8921729,1.0,1.0,1.0
587,R2,1,171842030.58120403,1.0,1.0,1.0
587,R2,2,189449082.58217293,1.0,1.0,1.0
587,R3,1,196094703.7314448,1.0,1.0,1.0
587,R3,2,162106094.0926075,1.0,1.0,1.0
69,R1,1,708179626.2034813,1.0,1.0,1.0
69,R1,2,491293474.8867176,1.0,1.0,1.0
69,R2,1,220501211.07348126,1.0,1.0,1.0
69,R2,2,197319957.30671763,1.0,1.0,1.0
69,R3,1,217186328.9861775,1.0,1.0,1.0
69,R3,2,237748992.25006115,1.0,1.0,1.0
