district_code,resource_id,time,demand,priority,urgency,time_index
203,R1,1,1036375085.0358626,1.0,1.0,1.0
203,R1,2,876850579.0815327,1.0,1.0,1.0
203,R2,1,509901358.6258626,1.0,1.0,1.0
203,R2,2,304102174.7615327,1.0,1.0,1.0
203,R3,1,310874761.76703507,1.0,1.0,1.0
203,R3,2,321641144.6158393,1.0,1.0,1.0
327,R1,1,1106556545.1914158,1.0,1.0,1.0
327,R1,2,657340665.5479021,1.0,1.0,1.0
327,R2,1,382670698.0014158,1.0,1.0,1.0
327,R2,2,306681475.8279021,1.0,1.0,1.0
327,R3,1,361876736.92369896,1.0,1.0,1.0
327,R3,2,293972034.4814825,1.0,1.0,1.0
585,R1,1,666733704.8783462,1.0,1.0,1.0
585,R1,2,556481753.0046886,1.0,1.0,1.0
585,R2,1,181506733.77834627,1.0,1.0,1.0
585,R2,2,164451797.99468854,1.0,1.0,1.0
585,R3,1,176647372.13001552,1.0,1.0,1.0
585,R3,2,122738078.50762627,1.0,1.0,1.0
