district_code,resource_id,time,demand,priority,urgency,time_index
23,R1,1,605174324.4026283,1.0,1.0,1.0
23,R1,2,701364203.3408434,1.0,1.0,1.0
23,R2,1,234995436.60262838,1.0,1.0,1.0
23,R2,2,237300759.51084343,1.0,1.0,1.0
23,R3,1,195158776.76515406,1.0,1.0,1.0
23,R3,2,273377214.49301213,1.0,1.0,1.0
35,R1,1,725354594.0986543,1.0,1.0,1.0
35,R1,2,747844211.1053356,1.0,1.0,1.0
35,R2,1,396264429.7086543,1.0,1.0,1.0
35,R2,2,246500578.3653356,1.0,1.0,1.0
35,R3,1,205045617.11438513,1.0,1.0,1.0
35,R3,2,246400910.30040273,1.0,1.0,1.0
90,R1,1,826604938.3038872,1.0,1.0,1.0
90,R1,2,739400323.4306965,1.0,1.0,1.0
90,R2,1,251950384.4338872,1.0,1.0,1.0
90,R2,2,263380838.7806964,1.0,1.0,1.0
90,R3,1,336357492.4246647,1.0,1.0,1.0
90,R3,2,200549551.23283568,1.0,1.0,1.0
