district_code,resource_id,time,demand,priority,urgency,time_index
1,R1,1,1007010646.1616671,1.0,1.0,1.0
1,R1,2,924819425.4445004,1.0,1.0,1.0
1,R2,1,379823512.6516671,1.0,1.0,1.0
1,R2,2,288388929.00450045,1.0,1.0,1.0
1,R3,1,325543659.1580005,1.0,1.0,1.0
1,R3,2,303397758.2634005,1.0,1.0,1.0
132,R1,1,2066105981.9833808,1.0,1.0,1.0
132,R1,2,2682948341.156994,1.0,1.0,1.0
132,R2,1,883746333.3733808,1.0,1.0,1.0
132,R2,2,571434666.476994,1.0,1.0,1.0
132,R3,1,832300271.8200569,1.0,1.0,1.0
132,R3,2,692390518.3283929,1.0,1.0,1.0
261,R1,1,849659348.5345918,1.0,1.0,1.0
261,R1,2,667078606.5575713,1.0,1.0,1.0
261,R2,1,381520408.13459176,1.0,1.0,1.0
261,R2,2,302739461.10757136,1.0,1.0,1.0
261,R3,1,307681009.4855102,1.0,1.0,1.0
261,R3,2,284767554.0490857,1.0,1.0,1.0
