state_code,resource_id,quantity
1,R1,90297374.0
1,R10,34.0
1,R11,4.37942597762629
1,R2,1354460616.0
1,R3,30182.0
1,R4,150912.0
1,R5,460.0
1,R6,5.005058260144333
1,R7,2412.0
1,R8,93.0
1,R9,178.0
2,R1,49147490.0
2,R10,14.0
2,R11,4.37942597762629
2,R2,737212356.0
2,R3,16354.0
2,R4,81770.0
2,R5,256.0
2,R6,5.005058260144333
2,R7,1404.0
2,R8,56.0
2,R9,73.0
3,R1,199752033.0
3,R10,72.0
3,R11,4.37942597762629
3,R2,2996280504.0
3,R3,66406.0
3,R4,332034.0
3,R5,1021.0
3,R6,5.005058260144333
3,R7,5589.0
3,R8,289.0
3,R9,337.0
4,R1,7599240.0
4,R10,3.0
4,R11,4.37942597762629
4,R2,113988600.0
4,R3,2569.0
4,R4,12846.0
4,R5,30.0
4,R6,5.005058260144333
4,R7,162.0
4,R8,9.0
4,R9,22.0
5,R1,72621302.0
5,R10,30.0
5,R11,4.37942597762629
5,R2,1089319536.0
5,R3,24192.0
5,R4,120960.0
5,R5,364.0
5,R6,5.005058260144333
5,R7,2061.0
5,R8,87.0
5,R9,117.0
6,R1,182530526.0
6,R10,56.0
6,R11,4.37942597762629
6,R2,2737957896.0
6,R3,60878.0
6,R4,304392.0
6,R5,976.0
6,R6,5.005058260144333
6,R7,5449.0
6,R8,230.0
6,R9,289.0
7,R1,119134797.0
7,R10,40.0
7,R11,4.37942597762629
7,R2,1787021964.0
7,R3,39766.0
7,R4,198830.0
7,R5,626.0
7,R6,5.005058260144333
7,R7,3648.0
7,R8,171.0
7,R9,223.0
8,R1,493548746.0
8,R10,195.0
8,R11,4.37942597762629
8,R2,7403231196.0
8,R3,164440.0
8,R4,822204.0
8,R5,2793.0
8,R6,5.005058260144333
8,R7,14070.0
8,R8,631.0
8,R9,873.0
9,R1,1438648855.0
9,R10,476.0
9,R11,4.37942597762629
9,R2,21579732828.0
9,R3,479937.0
9,R4,2399688.0
9,R5,8043.0
9,R6,5.005058260144333
9,R7,40449.0
9,R8,1911.0
9,R9,2594.0
10,R1,749516054.0
10,R10,334.0
10,R11,4.37942597762629
10,R2,11242740816.0
10,R3,249865.0
10,R4,1249326.0
10,R5,4274.0
10,R6,5.005058260144333
10,R7,18829.0
10,R8,955.0
10,R9,1330.0
11,R1,4396154.0
11,R10,1.0
11,R11,4.37942597762629
11,R2,65942316.0
11,R3,1388.0
11,R4,6942.0
11,R5,34.0
11,R6,5.005058260144333
11,R7,99.0
11,R8,6.0
11,R9,3.0
12,R1,9962834.0
12,R10,10.0
12,R11,4.37942597762629
12,R2,149442516.0
12,R3,3363.0
12,R4,16818.0
12,R5,90.0
12,R6,5.005058260144333
12,R7,261.0
12,R8,9.0
12,R9,14.0
13,R1,14245214.0
13,R10,6.0
13,R11,4.37942597762629
13,R2,213678216.0
13,R3,4780.0
13,R4,23904.0
13,R5,88.0
13,R6,5.005058260144333
13,R7,306.0
13,R8,13.0
13,R9,30.0
14,R1,20561716.0
14,R10,13.0
14,R11,4.37942597762629
14,R2,308425752.0
14,R3,6834.0
14,R4,34170.0
14,R5,123.0
14,R6,5.005058260144333
14,R7,627.0
14,R8,24.0
14,R9,39.0
15,R1,7899883.0
15,R10,2.0
15,R11,4.37942597762629
15,R2,118498248.0
15,R3,2571.0
15,R4,12858.0
15,R5,52.0
15,R6,5.005058260144333
15,R7,231.0
15,R8,22.0
15,R9,15.0
16,R1,26452202.0
16,R10,7.0
16,R11,4.37942597762629
16,R2,396783036.0
16,R3,8822.0
16,R4,44112.0
16,R5,147.0
16,R6,5.005058260144333
16,R7,723.0
16,R8,27.0
16,R9,43.0
17,R1,21361600.0
17,R10,6.0
17,R11,4.37942597762629
17,R2,320424012.0
17,R3,7119.0
17,R4,35598.0
17,R5,111.0
17,R6,5.005058260144333
17,R7,523.0
17,R8,31.0
17,R9,34.0
18,R1,224680147.0
18,R10,90.0
18,R11,4.37942597762629
18,R2,3370202208.0
18,R3,74767.0
18,R4,373836.0
18,R5,1239.0
18,R6,5.005058260144333
18,R7,6745.0
18,R8,310.0
18,R9,403.0
19,R1,646395962.0
19,R10,247.0
19,R11,4.37942597762629
19,R2,9695939436.0
19,R3,215058.0
19,R4,1075290.0
19,R5,3844.0
19,R6,5.005058260144333
19,R7,18728.0
19,R8,846.0
19,R9,1136.0
20,R1,237514564.0
20,R10,91.0
20,R11,4.37942597762629
20,R2,3562718472.0
20,R3,79392.0
20,R4,396960.0
20,R5,1336.0
20,R6,5.005058260144333
20,R7,7102.0
20,R8,310.0
20,R9,406.0
21,R1,302214369.0
21,R10,115.0
21,R11,4.37942597762629
21,R2,4533215544.0
21,R3,100724.0
21,R4,503622.0
21,R5,1629.0
21,R6,5.005058260144333
21,R7,8306.0
21,R8,374.0
21,R9,477.0
22,R1,183925425.0
22,R10,49.0
22,R11,4.37942597762629
22,R2,2758881384.0
22,R3,61077.0
22,R4,305388.0
22,R5,1065.0
22,R6,5.005058260144333
22,R7,4884.0
22,R8,249.0
22,R9,330.0
23,R1,522913024.0
23,R10,206.0
23,R11,4.37942597762629
23,R2,7843695372.0
23,R3,173986.0
23,R4,869934.0
23,R5,2785.0
23,R6,5.005058260144333
23,R7,15088.0
23,R8,703.0
23,R9,904.0
24,R1,435165782.0
24,R10,140.0
24,R11,4.37942597762629
24,R2,6527486736.0
24,R3,144987.0
24,R4,724938.0
24,R5,2410.0
24,R6,5.005058260144333
24,R7,11637.0
24,R8,596.0
24,R9,778.0
25,R1,1751378.0
25,R10,1.0
25,R11,4.37942597762629
25,R2,26270676.0
25,R3,610.0
25,R4,3054.0
25,R5,8.0
25,R6,5.005058260144333
25,R7,49.0
25,R8,1.0
25,R9,1.0
26,R1,2474704.0
26,R10,0.0
26,R11,4.37942597762629
26,R2,37120572.0
26,R3,834.0
26,R4,4170.0
26,R5,16.0
26,R6,5.005058260144333
26,R7,46.0
26,R8,6.0
26,R9,0.0
27,R1,779233502.0
27,R10,275.0
27,R11,4.37942597762629
27,R2,11688502536.0
27,R3,260060.0
27,R4,1300304.0
27,R5,4508.0
27,R6,5.005058260144333
27,R7,22467.0
27,R8,995.0
27,R9,1318.0
28,R1,599517619.0
28,R10,226.0
28,R11,4.37942597762629
28,R2,8992764288.0
28,R3,199661.0
28,R4,998306.0
28,R5,3418.0
28,R6,5.005058260144333
28,R7,17347.0
28,R8,727.0
28,R9,1038.0
29,R1,439886138.0
29,R10,146.0
29,R11,4.37942597762629
29,R2,6598292076.0
29,R3,146553.0
29,R4,732768.0
29,R5,2539.0
29,R6,5.005058260144333
29,R7,12888.0
29,R8,582.0
29,R9,853.0
30,R1,10501524.0
30,R10,2.0
30,R11,4.37942597762629
30,R2,157522860.0
30,R3,3474.0
30,R4,17370.0
30,R5,66.0
30,R6,5.005058260144333
30,R7,249.0
30,R8,8.0
30,R9,27.0
31,R1,464205.0
31,R10,0.0
31,R11,4.37942597762629
31,R2,6963084.0
31,R3,158.0
31,R4,792.0
31,R5,3.0
31,R6,5.005058260144333
31,R7,9.0
31,R8,0.0
31,R9,0.0
32,R1,240523639.0
32,R10,97.0
32,R11,4.37942597762629
32,R2,3607854588.0
32,R3,80523.0
32,R4,402618.0
32,R5,1330.0
