district_code,resource_id,time,demand
347,R13,1,825392.4
347,R13,2,840079.7
347,R13,3,503240.95
347,R13,4,640323.19
347,R13,5,695344.03
347,R16,1,17551.72
347,R16,2,19060.13
347,R16,3,15043.23
347,R16,4,17151.87
347,R16,5,17814.02
347,R17,1,1331812.11
347,R17,2,913202.89
347,R17,3,901007.97
347,R17,4,1032920.85
347,R17,5,1159873.91
347,R2,1,39353872.441701844
347,R2,2,48145788.45689659
347,R2,3,23630230.255236544
347,R2,4,28149234.423052378
347,R2,5,40167224.27
347,R21,1,24055.71
347,R21,2,26379.47
347,R21,3,21215.69
347,R21,4,23731.73
347,R21,5,16187.39
347,R32,1,450.03
347,R32,2,359.87
347,R32,3,393.25
347,R32,4,294.58
347,R32,5,389.93
348,R13,1,697617.05
348,R13,2,802456.48
348,R13,3,856436.6
348,R13,4,579660.7
348,R13,5,693932.98
348,R16,1,19345.32
348,R16,2,12149.36
348,R16,3,16727.57
348,R16,4,9822.09
348,R16,5,10539.43
348,R17,1,1619590.32
348,R17,2,1562227.69
348,R17,3,862903.1
348,R17,4,1433184.49
348,R17,5,972924.12
348,R2,1,35328816.7610134
348,R2,2,50050132.35429256
348,R2,3,47790521.20595257
348,R2,4,46431028.0894688
348,R2,5,32901895.09
348,R21,1,31866.89
348,R21,2,25383.96
348,R21,3,29288.23
348,R21,4,26012.84
348,R21,5,26917.28
348,R32,1,464.62
348,R32,2,344.79
348,R32,3,384.51
348,R32,4,458.73
348,R32,5,281.22
350,R13,1,694027.96
350,R13,2,810898.77
350,R13,3,651316.95
350,R13,4,696339.47
350,R13,5,695041.19
350,R16,1,18235.7
350,R16,2,14303.48
350,R16,3,19525.62
350,R16,4,20215.13
350,R16,5,13908.67
350,R17,1,1128559.51
350,R17,2,1575647.74
350,R17,3,1003897.52
350,R17,4,1059605.36
350,R17,5,1597292.94
350,R2,1,44972108.38666273
350,R2,2,45649642.738404624
350,R2,3,28715175.83739188
350,R2,4,33918269.276268356
350,R2,5,25556881.55
350,R21,1,29038.32
350,R21,2,34462.97
350,R21,3,31099.68
350,R21,4,24675.14
350,R21,5,22460.74
350,R32,1,377.17
350,R32,2,515.57
350,R32,3,412.56
350,R32,4,439.36
350,R32,5,352.11
355,R13,1,999681.57
355,R13,2,966603.46
355,R13,3,766949.79
355,R13,4,704941.37
355,R13,5,707597.84
355,R16,1,18305.87
355,R16,2,16445.32
355,R16,3,9754.82
355,R16,4,14989.41
355,R16,5,14060.88
355,R17,1,1563890.39
355,R17,2,1494010.24
355,R17,3,1062269.1
355,R17,4,1492128.33
355,R17,5,1213887.95
355,R2,1,42789127.86182404
355,R2,2,54496075.750689305
355,R2,3,33542190.288523708
355,R2,4,46051025.76552482
355,R2,5,47500326.6
355,R21,1,22711.34
355,R21,2,31854.19
355,R21,3,34086.22
355,R21,4,28848.3
355,R21,5,26058.0
355,R32,1,496.24
355,R32,2,307.78
355,R32,3,372.59
355,R32,4,388.56
355,R32,5,291.76
361,R13,1,679880.01
361,R13,2,1011508.72
361,R13,3,763543.06
361,R13,4,595717.8
361,R13,5,964006.01
361,R16,1,18170.49
361,R16,2,17132.81
361,R16,3,18034.31
361,R16,4,17438.61
361,R16,5,17534.59
361,R17,1,1179335.16
361,R17,2,1437958.08
361,R17,3,1227373.79
361,R17,4,802572.06
361,R17,5,817573.69
361,R2,1,49100345.340068355
361,R2,2,34783776.14129393
361,R2,3,31835780.817274187
361,R2,4,40125547.883176535
361,R2,5,38969517.89
361,R21,1,31459.21
361,R21,2,25413.26
361,R21,3,18924.25
361,R21,4,27328.96
361,R21,5,27368.15
361,R32,1,476.53
361,R32,2,518.61
361,R32,3,251.88
361,R32,4,401.59
361,R32,5,271.76
362,R13,1,1127676.41
362,R13,2,919593.97
362,R13,3,687670.84
362,R13,4,716304.14
362,R13,5,943840.45
362,R16,1,17513.24
362,R16,2,17112.42
362,R16,3,17038.96
362,R16,4,19009.31
362,R16,5,14512.81
362,R17,1,1533766.0
362,R17,2,1379607.7
362,R17,3,1403849.1
362,R17,4,1364193.56
362,R17,5,936570.0
362,R2,1,49932271.26007216
362,R2,2,42507544.53587237
362,R2,3,33862405.56594626
362,R2,4,28447178.155126013
362,R2,5,46214637.21
362,R21,1,34447.42
362,R21,2,28130.3
362,R21,3,26124.75
362,R21,4,23147.87
362,R21,5,28934.25
362,R32,1,403.62
362,R32,2,329.63
362,R32,3,367.46
362,R32,4,277.92
362,R32,5,426.86
363,R13,1,1026669.79
363,R13,2,821344.43
363,R13,3,767130.28
363,R13,4,974714.9
363,R13,5,773117.13
363,R16,1,17970.28
363,R16,2,13111.59
363,R16,3,14111.84
363,R16,4,12380.91
363,R16,5,16538.27
363,R17,1,1383448.23
363,R17,2,1541983.8
363,R17,3,1306147.95
363,R17,4,934167.22
363,R17,5,1504267.0
363,R2,1,31178966.310404696
363,R2,2,35316491.714094065
363,R2,3,38003776.39149246
363,R2,4,45027870.229581766
363,R2,5,30130198.9
363,R21,1,27382.72
363,R21,2,25105.29
363,R21,3,28958.73
363,R21,4,20008.81
363,R21,5,23500.57
363,R32,1,506.75
363,R32,2,377.28
363,R32,3,390.42
363,R32,4,322.41
363,R32,5,384.97
365,R13,1,801017.42
365,R13,2,982469.7
365,R13,3,812555.69
365,R13,4,745533.83
365,R13,5,758551.48
365,R16,1,12967.75
365,R16,2,16731.98
365,R16,3,11800.47
365,R16,4,15160.53
365,R16,5,10754.32
365,R17,1,1290531.09
365,R17,2,1252028.45
365,R17,3,872589.21
365,R17,4,980442.87
365,R17,5,739651.53
365,R2,1,60436589.09009916
365,R2,2,38750900.60790094
365,R2,3,31573630.347146872
365,R2,4,41107468.44044816
365,R2,5,42214784.9
365,R21,1,31125.98
365,R21,2,19846.4
365,R21,3,24979.76
365,R21,4,20839.63
365,R21,5,28811.25
365,R32,1,316.23
365,R32,2,374.05
365,R32,3,298.33
365,R32,4,357.81
365,R32,5,425.67
366,R13,1,924611.89
366,R13,2,640195.06
366,R13,3,892515.21
366,R13,4,938553.05
366,R13,5,831616.44
366,R16,1,15375.53
366,R16,2,15338.96
366,R16,3,12985.38
366,R16,4,12938.01
366,R16,5,20792.84
366,R17,1,897356.73
366,R17,2,1032278.76
366,R17,3,956950.63
366,R17,4,1203324.41
366,R17,5,912894.02
366,R2,1,47129667.91558429
366,R2,2,50593503.89964312
366,R2,3,43655484.68477726
366,R2,4,46750336.514398485
366,R2,5,37164358.24
366,R21,1,26391.46
366,R21,2,29620.36
366,R21,3,20170.8
366,R21,4,27170.97
366,R21,5,25248.66
366,R32,1,389.06
366,R32,2,476.17
366,R32,3,325.99
366,R32,4,304.75
366,R32,5,332.68
