district_code,resource_id,time,demand,priority,urgency,time_index
496,R1,1,394937130.2314405,1.0,1.0,1.0
496,R1,2,586824020.2868134,1.0,1.0,1.0
496,R2,1,218455676.09144047,1.0,1.0,1.0
496,R2,2,209892294.14681345,1.0,1.0,1.0
496,R3,1,157095683.66172856,1.0,1.0,1.0
496,R3,2,143754868.77817616,1.0,1.0,1.0
602,R1,1,1104811787.6868906,1.0,1.0,1.0
602,R1,2,690510073.9560132,1.0,1.0,1.0
602,R2,1,338167199.7368906,1.0,1.0,1.0
602,R2,2,252626101.48601323,1.0,1.0,1.0
602,R3,1,301733696.5522687,1.0,1.0,1.0
602,R3,2,313794864.9432159,1.0,1.0,1.0
90,R1,1,548589564.9038873,1.0,1.0,1.0
90,R1,2,635785537.4806964,1.0,1.0,1.0
90,R2,1,213022988.83388722,1.0,1.0,1.0
90,R2,2,215112760.3306964,1.0,1.0,1.0
90,R3,1,202687617.02466467,1.0,1.0,1.0
90,R3,2,222039512.1528357,1.0,1.0,1.0
