district_code,resource_id,time,demand,priority,urgency,time_index
261,R1,1,459616685.8045918,1.0,1.0,1.0
261,R1,2,676210818.3175713,1.0,1.0,1.0
261,R2,1,268103009.89459175,1.0,1.0,1.0
261,R2,2,165902016.03757137,1.0,1.0,1.0
261,R3,1,219659936.61551014,1.0,1.0,1.0
261,R3,2,201314572.80908564,1.0,1.0,1.0
346,R1,1,972832838.3775907,1.0,1.0,1.0
346,R1,2,891004838.1890992,1.0,1.0,1.0
346,R2,1,353686476.7675907,1.0,1.0,1.0
346,R2,2,277247265.87909913,1.0,1.0,1.0
346,R3,1,230408261.72710878,1.0,1.0,1.0
346,R3,2,202044112.980919,1.0,1.0,1.0
638,R1,1,759282577.7800648,1.0,1.0,1.0
638,R1,2,602684241.8701049,1.0,1.0,1.0
638,R2,1,220708201.03006482,1.0,1.0,1.0
638,R2,2,254009156.5701049,1.0,1.0,1.0
638,R3,1,213203665.4000778,1.0,1.0,1.0
638,R3,2,111658324.3301259,1.0,1.0,1.0
