district_code,resource_id,time,demand,priority,urgency,time_index
293,R1,1,1142070054.0631623,1.0,1.0,1.0
293,R1,2,847107494.7784225,1.0,1.0,1.0
293,R2,1,309724223.5131624,1.0,1.0,1.0
293,R2,2,251386492.22842252,1.0,1.0,1.0
293,R3,1,330152175.2277948,1.0,1.0,1.0
293,R3,2,204420286.392107,1.0,1.0,1.0
588,R1,1,981429544.0414307,1.0,1.0,1.0
588,R1,2,986240784.2477132,1.0,1.0,1.0
588,R2,1,468107151.55143064,1.0,1.0,1.0
588,R2,2,414741509.5077132,1.0,1.0,1.0
588,R3,1,426918287.9277168,1.0,1.0,1.0
588,R3,2,323271911.2172559,1.0,1.0,1.0
99,R1,1,1072940121.3374288,1.0,1.0,1.0
99,R1,2,1489277595.7834616,1.0,1.0,1.0
99,R2,1,517889040.0474288,1.0,1.0,1.0
99,R2,2,603742439.6234615,1.0,1.0,1.0
99,R3,1,375805391.9449145,1.0,1.0,1.0
99,R3,2,393322521.59615374,1.0,1.0,1.0
