district_code,resource_id,time,demand,priority,urgency,time_index
132,R1,1,2042819370.7733808,1.0,1.0,1.0
132,R1,2,1722825862.796994,1.0,1.0,1.0
132,R2,1,725921621.3633808,1.0,1.0,1.0
132,R2,2,617206032.216994,1.0,1.0,1.0
132,R3,1,636290128.0600569,1.0,1.0,1.0
132,R3,2,398220991.3183929,1.0,1.0,1.0
90,R1,1,731711353.9638872,1.0,1.0,1.0
90,R1,2,695317464.9706964,1.0,1.0,1.0
90,R2,1,251809253.89388722,1.0,1.0,1.0
90,R2,2,343317039.2606964,1.0,1.0,1.0
90,R3,1,260706658.81466466,1.0,1.0,1.0
90,R3,2,180610177.57283568,1.0,1.0,1.0
99,R1,1,1078201338.0174289,1.0,1.0,1.0
99,R1,2,730778181.1834615,1.0,1.0,1.0
99,R2,1,391202727.8174288,1.0,1.0,1.0
99,R2,2,254313504.66346145,1.0,1.0,1.0
99,R3,1,297780267.5649145,1.0,1.0,1.0
99,R3,2,279034837.64615375,1.0,1.0,1.0
