district_code,resource_id,time,demand,priority,urgency,time_index
293,R1,1,510294348.1931624,1.0,1.0,1.0
293,R1,2,448023599.9884225,1.0,1.0,1.0
293,R2,1,238461279.68316233,1.0,1.0,1.0
293,R2,2,147206889.3084225,1.0,1.0,1.0
293,R3,1,182436548.26779482,1.0,1.0,1.0
293,R3,2,189150493.652107,1.0,1.0,1.0
370,R1,1,853115614.0317518,1.0,1.0,1.0
370,R1,2,776393357.1617184,1.0,1.0,1.0
370,R2,1,294307277.63175166,1.0,1.0,1.0
370,R2,2,271956797.7417184,1.0,1.0,1.0
370,R3,1,253912238.99010205,1.0,1.0,1.0
370,R3,2,231293998.9920621,1.0,1.0,1.0
588,R1,1,711180352.1014308,1.0,1.0,1.0
588,R1,2,590569496.9877132,1.0,1.0,1.0
588,R2,1,302923860.73143065,1.0,1.0,1.0
588,R2,2,201960807.6877132,1.0,1.0,1.0
588,R3,1,199282189.86771682,1.0,1.0,1.0
588,R3,2,158457658.41725588,1.0,1.0,1.0
