district_code,resource_id,time,demand,priority,urgency,time_index
261,R1,1,671672279.8545918,1.0,1.0,1.0
261,R1,2,523276017.42757136,1.0,1.0,1.0
261,R2,1,244839487.39459175,1.0,1.0,1.0
261,R2,2,165950872.26757136,1.0,1.0,1.0
261,R3,1,151588344.2055101,1.0,1.0,1.0
261,R3,2,133698231.35908562,1.0,1.0,1.0
35,R1,1,700844228.2186543,1.0,1.0,1.0
35,R1,2,533613781.9153356,1.0,1.0,1.0
35,R2,1,249048494.62865427,1.0,1.0,1.0
35,R2,2,262712486.9653356,1.0,1.0,1.0
35,R3,1,227591366.1743851,1.0,1.0,1.0
35,R3,2,195261253.27040273,1.0,1.0,1.0
532,R1,1,1038409198.8886331,1.0,1.0,1.0
532,R1,2,753634135.0700556,1.0,1.0,1.0
532,R2,1,365270118.4086332,1.0,1.0,1.0
532,R2,2,285484709.7700556,1.0,1.0,1.0
532,R3,1,297155682.4403598,1.0,1.0,1.0
532,R3,2,298286604.47806674,1.0,1.0,1.0
