district_code,resource_id,time,demand
479,R11,0,0.1370588592578003
479,R11,1,15.927548643187981
479,R11,2,15.94352934093189
479,R34,1,42.43
479,R34,2,38.9
479,R49,1,36.04
479,R49,2,37.24
483,R11,0,0.0961015047111528
483,R11,1,14.077612298030012
483,R11,2,19.07194447706148
483,R34,1,31.91
483,R34,2,28.54
483,R49,1,29.74
483,R49,2,34.92
488,R11,0,0.0216228809657186
488,R11,1,17.418899639487652
488,R11,2,16.391837525044803
488,R34,1,31.83
488,R34,2,31.07
488,R49,1,31.71
488,R49,2,39.76
491,R11,0,0.1025192119798811
491,R11,1,19.520593395411616
491,R11,2,18.9915049724505
491,R34,1,39.41
491,R34,2,29.69
491,R49,1,39.89
491,R49,2,39.99
493,R11,0,0.00975686184532358
493,R11,1,13.333838547886895
493,R11,2,17.816348124983644
493,R34,1,42.01
493,R34,2,29.18
493,R49,1,35.01
493,R49,2,27.4
