district_code,resource_id,time,demand,priority,urgency,time_index
203,R1,1,1396744543.7258627,1.0,1.0,1.0
203,R1,2,1685176691.2315326,1.0,1.0,1.0
203,R2,1,751780991.0058626,1.0,1.0,1.0
203,R2,2,569522668.2915326,1.0,1.0,1.0
203,R3,1,556462906.3070352,1.0,1.0,1.0
203,R3,2,513555306.8958393,1.0,1.0,1.0
468,R1,1,1424316106.3856363,1.0,1.0,1.0
468,R1,2,1089537192.416255,1.0,1.0,1.0
468,R2,1,491701078.02563643,1.0,1.0,1.0
468,R2,2,441392946.77625513,1.0,1.0,1.0
468,R3,1,391488180.7787638,1.0,1.0,1.0
468,R3,2,355585658.3655062,1.0,1.0,1.0
69,R1,1,982402890.3634813,1.0,1.0,1.0
69,R1,2,1095610394.6067176,1.0,1.0,1.0
69,R2,1,330454171.65348125,1.0,1.0,1.0
69,R2,2,379212552.3267176,1.0,1.0,1.0
69,R3,1,416757810.30617756,1.0,1.0,1.0
69,R3,2,338557241.32006115,1.0,1.0,1.0
