district_code,resource_id,time,demand,priority,urgency,time_index
245,R1,1,639313203.1010351,1.0,1.0,1.0
245,R1,2,581818590.431179,1.0,1.0,1.0
245,R2,1,220549858.06103504,1.0,1.0,1.0
245,R2,2,203800713.39117903,1.0,1.0,1.0
245,R3,1,190278370.76124203,1.0,1.0,1.0
245,R3,2,173328570.01141486,1.0,1.0,1.0
272,R1,1,512748343.1770777,1.0,1.0,1.0
272,R1,2,450178136.2484732,1.0,1.0,1.0
272,R2,1,239608033.27707773,1.0,1.0,1.0
272,R2,2,147914803.1184732,1.0,1.0,1.0
272,R3,1,183313880.88849324,1.0,1.0,1.0
272,R3,2,190060113.48216784,1.0,1.0,1.0
585,R1,1,566274952.7883462,1.0,1.0,1.0
585,R1,2,470238966.8546885,1.0,1.0,1.0
585,R2,1,241202099.80834627,1.0,1.0,1.0
585,R2,2,160810610.20468855,1.0,1.0,1.0
585,R3,1,158677769.85001552,1.0,1.0,1.0
585,R3,2,126171374.70762627,1.0,1.0,1.0
