district_code,resource_id,time,demand,priority,urgency,time_index
555,R1,1,807101295.962497,1.0,1.0,1.0
555,R1,2,1047203810.7323099,1.0,1.0,1.0
555,R2,1,399680832.952497,1.0,1.0,1.0
555,R2,2,265877789.42230996,1.0,1.0,1.0
555,R3,1,272024249.5749964,1.0,1.0,1.0
555,R3,2,240668535.61077192,1.0,1.0,1.0
587,R1,1,503094524.111204,1.0,1.0,1.0
587,R1,2,461069434.78217286,1.0,1.0,1.0
587,R2,1,215573660.28120402,1.0,1.0,1.0
587,R2,2,186472799.52217293,1.0,1.0,1.0
587,R3,1,190034515.78144482,1.0,1.0,1.0
587,R3,2,181778491.0026075,1.0,1.0,1.0
602,R1,1,782666725.6568906,1.0,1.0,1.0
602,R1,2,737479784.3360132,1.0,1.0,1.0
602,R2,1,285385571.9268906,1.0,1.0,1.0
602,R2,2,319965271.2760132,1.0,1.0,1.0
602,R3,1,252826101.3522687,1.0,1.0,1.0
602,R3,2,268784059.43321586,1.0,1.0,1.0
