district_code,resource_id,time,demand
1003,R11,1,16.61
1003,R11,2,20.29
1003,R11,3,13.87
1003,R11,4,15.97
1003,R11,5,12.03
1003,R11,6,15.83
1003,R12,1,14.59
1003,R12,2,14.1
1003,R12,3,16.38
1003,R12,4,15.44
1003,R12,5,16.8
1003,R12,6,17.0
1003,R14,1,15.4
1003,R14,2,17.21
1003,R14,3,14.88
1003,R14,4,13.81
1003,R14,5,13.51
1003,R14,6,12.06
1003,R16,1,14.98
1003,R16,2,15.81
1003,R16,3,17.23
1003,R16,4,13.87
1003,R16,5,18.76
1003,R16,6,16.36
1003,R18,1,17.38
1003,R18,2,19.93
1003,R18,3,15.25
1003,R18,4,18.47
1003,R18,5,15.14
1003,R18,6,18.07
1003,R2,1,59.42
1003,R2,2,58.97
1003,R2,3,49.94
1003,R2,4,58.66
1003,R2,5,43.06
1003,R2,6,46.41
1003,R21,1,14.89
1003,R21,2,13.49
1003,R21,3,16.8
1003,R21,4,14.39
1003,R21,5,14.52
1003,R21,6,15.06
1003,R23,1,15.41
1003,R23,2,16.34
1003,R23,3,13.78
1003,R23,4,16.04
1003,R23,5,14.7
1003,R23,6,16.08
1003,R36,1,19.6
1003,R36,2,17.44
1003,R36,3,15.57
1003,R36,4,15.31
1003,R36,5,17.11
1003,R36,6,13.77
1003,R38,1,16.32
1003,R38,2,13.79
1003,R38,3,13.92
1003,R38,4,15.32
1003,R38,5,12.62
1003,R38,6,15.82
1003,R39,1,19.75
1003,R39,2,15.99
1003,R39,3,17.41
1003,R39,4,12.89
1003,R39,5,18.97
1003,R39,6,13.53
1003,R4,1,12.5
1003,R4,2,18.41
1003,R4,3,15.56
1003,R4,4,13.57
1003,R4,5,19.04
1003,R4,6,14.1
1003,R41,1,17.22
1003,R41,2,12.55
1003,R41,3,12.86
1003,R41,4,13.55
1003,R41,5,19.14
1003,R41,6,15.86
1003,R45,1,12.39
1003,R45,2,15.11
1003,R45,3,15.5
1003,R45,4,12.63
1003,R45,5,19.67
1003,R45,6,15.86
1003,R48,1,16.11
1003,R48,2,14.85
1003,R48,3,16.2
1003,R48,4,19.21
1003,R48,5,14.57
1003,R48,6,13.91
1003,R51,1,16.2
1003,R51,2,14.91
1003,R51,3,17.0
1003,R51,4,17.28
1003,R51,5,16.71
1003,R51,6,16.19
1003,R54,1,14.81
1003,R54,2,14.89
1003,R54,3,14.83
1003,R54,4,15.1
1003,R54,5,14.95
1003,R54,6,17.25
1003,R6,1,13.22
1003,R6,2,17.45
1003,R6,3,16.15
1003,R6,4,17.3
1003,R6,5,19.31
1003,R6,6,14.6
1003,R7,1,13.97
1003,R7,2,17.51
1003,R7,3,14.43
1003,R7,4,17.24
1003,R7,5,13.47
1003,R7,6,14.46
1003,R9,1,14.45
1003,R9,2,13.07
1003,R9,3,15.57
1003,R9,4,18.64
1003,R9,5,16.62
1003,R9,6,15.39
1008,R11,1,15.93
1008,R11,2,18.06
1008,R11,3,17.65
1008,R11,4,15.53
1008,R11,5,18.29
1008,R11,6,13.49
1008,R12,1,13.59
