state_code,resource_id,quantity
1,R1,0.4630612196836545
1,R10,0.5093673416520201
1,R11,0.648285707557117
1,R2,0.465261173181559
1,R3,0.5556734636203856
1,R4,0.6175409299129448
1,R5,0.6945918295254827
1,R6,0.7408979514938484
1,R7,0.5556734636203856
1,R8,0.3704489757469232
1,R9,0.41766664135786746
2,R1,0.4630612196836545
2,R10,0.5093673416520201
2,R11,0.648285707557117
2,R2,0.465261173181559
2,R3,0.5556734636203856
2,R4,0.6175409299129448
2,R5,0.6945918295254827
2,R6,0.7408979514938484
2,R7,0.5556734636203856
2,R8,0.3704489757469232
2,R9,0.41766664135786746
3,R1,0.4630612196836545
3,R10,0.5093673416520201
3,R11,0.648285707557117
3,R2,0.465261173181559
3,R3,0.5556734636203856
3,R4,0.6175409299129448
3,R5,0.6945918295254827
3,R6,0.7408979514938484
3,R7,0.5556734636203856
3,R8,0.3704489757469232
3,R9,0.41766664135786746
4,R1,0.4630612196836545
4,R10,0.5093673416520201
4,R11,0.648285707557117
4,R2,0.465261173181559
4,R3,0.5556734636203856
4,R4,0.6175409299129448
4,R5,0.6945918295254827
4,R6,0.7408979514938484
4,R7,0.5556734636203856
4,R8,0.3704489757469232
4,R9,0.41766664135786746
5,R1,0.4630612196836545
5,R10,0.5093673416520201
5,R11,0.648285707557117
5,R2,0.465261173181559
5,R3,0.5556734636203856
5,R4,0.6175409299129448
5,R5,0.6945918295254827
5,R6,0.7408979514938484
5,R7,0.5556734636203856
5,R8,0.3704489757469232
5,R9,0.41766664135786746
33,R1,0.4630612196836545
33,R10,0.5093673416520201
33,R11,0.648285707557117
33,R2,0.465261173181559
33,R3,0.5556734636203856
33,R4,0.6175409299129448
33,R5,0.6945918295254827
33,R6,0.7408979514938484
33,R7,0.5556734636203856
33,R8,0.3704489757469232
33,R9,0.41766664135786746
