district_code,resource_id,time,demand,priority,urgency,time_index
1,R1,1,740783736.7616671,1.0,1.0,1.0
1,R1,2,772081843.0045005,1.0,1.0,1.0
1,R2,1,359988051.9616671,1.0,1.0,1.0
1,R2,2,194261763.86450043,1.0,1.0,1.0
1,R3,1,187330668.93800053,1.0,1.0,1.0
1,R3,2,213286623.83340055,1.0,1.0,1.0
293,R1,1,716878562.9831624,1.0,1.0,1.0
293,R1,2,633048967.6084225,1.0,1.0,1.0
293,R2,1,328006240.78316236,1.0,1.0,1.0
293,R2,2,183412553.1484225,1.0,1.0,1.0
293,R3,1,243195567.23779482,1.0,1.0,1.0
293,R3,2,134962909.192107,1.0,1.0,1.0
588,R1,1,800635455.3814307,1.0,1.0,1.0
588,R1,2,713481179.6577132,1.0,1.0,1.0
588,R2,1,246965802.0914307,1.0,1.0,1.0
588,R2,2,349528312.65771323,1.0,1.0,1.0
588,R3,1,276345053.2477168,1.0,1.0,1.0
588,R3,2,245352447.77725586,1.0,1.0,1.0
