district_code,resource_id,time,demand
602,R1,1,232467863.0468906
602,R14,1,64195.3
602,R2,1,85014517.6168906
602,R24,1,28167.44
602,R3,1,54676508.05226872
602,R35,1,260.38
602,R4,1,15544167.899957774
602,R48,1,1225081.02
603,R1,1,198667628.28
603,R14,1,65293.94
603,R2,1,78355548.55
603,R24,1,26986.6
603,R3,1,70886690.1
603,R35,1,265.29
603,R4,1,15988706.98
603,R48,1,1461769.24
604,R1,1,222549080.5045008
604,R14,1,66301.12
604,R2,1,84862691.84450082
604,R24,1,23537.83
604,R3,1,63975808.673400976
604,R35,1,318.8
604,R4,1,19078845.52285106
604,R48,1,1491434.52
605,R1,1,204895952.7926303
605,R14,1,67518.35
605,R2,1,73014408.26263034
605,R24,1,24837.28
605,R3,1,71002597.9271564
605,R35,1,264.65
605,R4,1,17530537.61941944
605,R48,1,1287678.97
606,R1,1,222180986.77942085
606,R14,1,57446.11
606,R2,1,71066146.71942084
606,R24,1,20733.41
606,R3,1,65509165.227305
606,R35,1,250.34
606,R4,1,13613616.97624709
606,R48,1,1197182.31
607,R1,1,212124850.83790866
607,R14,1,70399.55
607,R2,1,63732348.99790866
607,R24,1,21266.11
607,R3,1,71220633.9714904
607,R35,1,280.03
607,R4,1,16617544.168281263
607,R48,1,1238879.11
608,R1,1,192858694.1743191
608,R14,1,61256.65
608,R2,1,76996003.39431906
608,R24,1,23724.22
608,R3,1,55214268.81318288
608,R35,1,260.18
608,R4,1,18942690.392614786
608,R48,1,1460645.74
609,R1,1,193048191.4719896
609,R14,1,62882.86
609,R2,1,67230396.71198963
609,R24,1,23676.12
609,R3,1,61575660.95638755
609,R35,1,220.32
609,R4,1,16957738.508586515
609,R48,1,1464086.04
610,R1,1,201768422.50570354
610,R14,1,64879.98
610,R2,1,70932760.73570357
610,R24,1,26270.96
610,R3,1,52005136.99684427
610,R35,1,248.91
610,R4,1,17671558.32241463
610,R48,1,1435381.19
611,R1,1,174578129.99653178
611,R14,1,62737.29
611,R2,1,59707753.55653176
611,R24,1,19006.21
611,R3,1,57753658.45783812
611,R35,1,223.22
611,R4,1,14330564.10849129
611,R48,1,1069954.62
612,R1,1,171409439.2659229
612,R14,1,60365.29
612,R2,1,78880856.73592292
612,R24,1,20073.03
612,R3,1,67205353.99310751
612,R35,1,267.04
612,R4,1,17880608.606699795
612,R48,1,1165153.37
613,R1,1,164487116.12931433
613,R14,1,53566.18
613,R2,1,63463047.109314345
613,R24,1,20061.64
613,R3,1,54476638.69117721
613,R35,1,214.96
613,R4,1,16577453.522108646
613,R48,1,1187447.87
614,R1,1,223128099.09500617
614,R14,1,77052.04
614,R2,1,61155496.35500616
614,R24,1,24004.84
614,R3,1,66644446.65400739
614,R35,1,236.81
614,R4,1,18536184.613508005
614,R48,1,1486613.21
615,R1,1,202506188.31623995
615,R14,1,59570.73
615,R2,1,67983473.38623995
615,R24,1,21225.87
615,R3,1,45740991.767487936
615,R35,1,236.67
615,R4,1,13705872.418111932
615,R48,1,1112044.78
616,R1,1,179860472.52001828
616,R14,1,62960.82
616,R2,1,54080446.530018285
616,R24,1,21137.75
616,R3,1,52707845.202021934
616,R35,1,236.31
616,R4,1,13184175.403023766
616,R48,1,1205318.67
617,R1,1,210581139.94111294
617,R14,1,61230.88
617,R2,1,64896078.31111292
617,R24,1,22669.14
617,R3,1,52125667.797335505
617,R35,1,296.63
617,R4,1,16628329.475446792
617,R48,1,1490654.9
618,R1,1,204178307.05690932
618,R14,1,64529.25
618,R2,1,60916536.566909306
618,R24,1,23938.24
618,R3,1,59004319.61429117
618,R35,1,276.61
618,R4,1,16790486.827982098
618,R48,1,1418130.32
619,R1,1,182534655.46634156
619,R14,1,63730.58
619,R2,1,65069326.05634158
619,R24,1,19343.09
619,R3,1,60132477.7396099
619,R35,1,226.85
619,R4,1,14547210.621244056
619,R48,1,1296683.59
620,R1,1,219632013.11529255
620,R14,1,58215.25
620,R2,1,64181390.71529255
620,R24,1,20518.68
620,R3,1,58488551.14035106
620,R35,1,234.34
620,R4,1,15766918.627880313
620,R48,1,1522454.99
621,R1,1,215166712.12526166
621,R14,1,60994.5
621,R2,1,74749625.31526168
621,R24,1,20579.57
621,R3,1,58997038.22231401
621,R35,1,226.77
621,R4,1,17180655.125840176
621,R48,1,1354735.74
622,R1,1,210547673.89844596
622,R14,1,56362.74
622,R2,1,70939255.97844596
622,R24,1,22857.62
622,R3,1,55823747.97013516
622,R35,1,257.13
622,R4,1,15886152.910979755
622,R48,1,1373972.7
623,R1,1,176804569.72731453
623,R14,1,75919.69
623,R2,1,82765909.03731452
623,R24,1,25186.2
623,R3,1,64276891.09077743
623,R35,1,266.85
623,R4,1,14273996.372508878
623,R48,1,1419245.49
624,R1,1,203510220.26823384
624,R14,1,60046.07
624,R2,1,66156601.97823384
624,R24,1,21470.47
624,R3,1,47859485.0638806
624,R35,1,211.13
624,R4,1,16147682.066703983
624,R48,1,1367866.99
625,R1,1,206120809.61614951
625,R14,1,66497.7
625,R2,1,61183898.64614951
625,R24,1,19684.33
625,R3,1,62151598.72337941
625,R35,1,282.98
625,R4,1,17434572.956994362
625,R48,1,1433391.2
626,R1,1,194592335.4495077
626,R14,1,54227.38
626,R2,1,59097236.87950771
626,R24,1,24266.55
626,R3,1,53372734.17340925
626,R35,1,252.32
626,R4,1,15133257.885360029
626,R48,1,1157816.74
627,R1,1,193314565.13613203
627,R14,1,56459.52
627,R2,1,69543738.78613202
627,R24,1,24751.22
627,R3,1,54721761.63735842
627,R35,1,252.87
627,R4,1,15748427.552971618
627,R48,1,1157536.88
628,R1,1,178096448.3028729
628,R14,1,64699.17
628,R2,1,79609708.6128729
628,R24,1,26335.54
628,R3,1,55901874.16744748
628,R35,1,270.4
628,R4,1,16065039.214734763
628,R48,1,1187058.71
629,R1,1,191556609.6683865
629,R14,1,61686.27
629,R2,1,77311537.66838649
629,R24,1,19661.81
629,R3,1,59728893.74606379
629,R35,1,280.3
629,R4,1,14437128.919902436
629,R48,1,1479009.63
630,R1,1,170504208.2016266
630,R14,1,54069.92
630,R2,1,57931744.47162662
630,R24,1,19777.46
630,R3,1,49051251.64795194
630,R35,1,242.25
630,R4,1,16606249.7311146
630,R48,1,1404548.79
631,R1,1,218751480.92218888
631,R14,1,59357.17
631,R2,1,71150461.6021889
631,R24,1,23264.61
631,R3,1,57138195.83862668
631,R35,1,228.51
631,R4,1,14751326.611845575
631,R48,1,1239783.74
632,R1,1,179929014.43008867
632,R14,1,60645.46
632,R2,1,77036499.97008866
632,R24,1,26047.51
632,R3,1,57752810.01210638
632,R35,1,271.12
632,R4,1,16255160.938115248
632,R48,1,1501866.84
633,R1,1,173049758.44726694
633,R14,1,61486.45
633,R2,1,69000007.82726692
633,R24,1,23193.06
633,R3,1,65776776.2047203
633,R35,1,248.79
633,R4,1,18127870.453446995
633,R48,1,1529190.7
