district_code,resource_id,time,demand,priority,urgency,time_index
261,R1,1,621228925.6345918,1.0,1.0,1.0
261,R1,2,620706404.7175714,1.0,1.0,1.0
261,R2,1,276517965.39459175,1.0,1.0,1.0
261,R2,2,147987721.92757136,1.0,1.0,1.0
261,R3,1,260663513.02551013,1.0,1.0,1.0
261,R3,2,185739053.18908563,1.0,1.0,1.0
496,R1,1,892232277.9914405,1.0,1.0,1.0
496,R1,2,554617442.5668133,1.0,1.0,1.0
496,R2,1,268544550.8614405,1.0,1.0,1.0
496,R2,2,187338617.41681346,1.0,1.0,1.0
496,R3,1,189509202.31172857,1.0,1.0,1.0
496,R3,2,189673898.05817616,1.0,1.0,1.0
56,R1,1,776804958.5346811,1.0,1.0,1.0
56,R1,2,556041078.9837849,1.0,1.0,1.0
56,R2,1,271971749.41468114,1.0,1.0,1.0
56,R2,2,198079803.53378484,1.0,1.0,1.0
56,R3,1,251412593.52561733,1.0,1.0,1.0
56,R3,2,211773594.0045418,1.0,1.0,1.0
