district_code,resource_id,time,demand,priority,urgency,time_index
241,R1,1,586198640.8806198,1.0,1.0,1.0
241,R1,2,495152495.92079353,1.0,1.0,1.0
241,R2,1,232914596.8506198,1.0,1.0,1.0
241,R2,2,193510107.0107935,1.0,1.0,1.0
241,R3,1,170502291.80074376,1.0,1.0,1.0
241,R3,2,171093082.1009522,1.0,1.0,1.0
261,R1,1,590510427.2745918,1.0,1.0,1.0
261,R1,2,496058892.79757136,1.0,1.0,1.0
261,R2,1,227246774.15459177,1.0,1.0,1.0
261,R2,2,195324284.61757138,1.0,1.0,1.0
261,R3,1,211808814.63551012,1.0,1.0,1.0
261,R3,2,143930171.94908562,1.0,1.0,1.0
370,R1,1,636467037.4717517,1.0,1.0,1.0
370,R1,2,725365795.2017183,1.0,1.0,1.0
370,R2,1,284942246.8417517,1.0,1.0,1.0
370,R2,2,207236590.1617184,1.0,1.0,1.0
370,R3,1,201220207.92010206,1.0,1.0,1.0
370,R3,2,269252231.5020621,1.0,1.0,1.0
