district_code,resource_id,time,demand,priority,urgency,time_index
281,R1,1,1063701262.5107847,1.0,1.0,1.0
281,R1,2,828691874.0818425,1.0,1.0,1.0
281,R2,1,387742772.8407847,1.0,1.0,1.0
281,R2,2,262809941.53184253,1.0,1.0,1.0
281,R3,1,240064563.31094167,1.0,1.0,1.0
281,R3,2,211732687.59221107,1.0,1.0,1.0
494,R1,1,899848541.1106018,1.0,1.0,1.0
494,R1,2,685133106.2507114,1.0,1.0,1.0
494,R2,1,319765674.6606018,1.0,1.0,1.0
494,R2,2,337309549.82071143,1.0,1.0,1.0
494,R3,1,292215812.2307221,1.0,1.0,1.0
494,R3,2,250705580.99085376,1.0,1.0,1.0
555,R1,1,1493281235.3124971,1.0,1.0,1.0
555,R1,2,1083761308.49231,1.0,1.0,1.0
555,R2,1,525275595.37249696,1.0,1.0,1.0
555,R2,2,410540428.3723099,1.0,1.0,1.0
555,R3,1,427323839.91499645,1.0,1.0,1.0
555,R3,2,428950158.91077197,1.0,1.0,1.0
