district_code,resource_id,time,demand,priority,urgency,time_index
23,R1,1,585630149.9326283,1.0,1.0,1.0
23,R1,2,600980198.5308434,1.0,1.0,1.0
23,R2,1,263751059.29262838,1.0,1.0,1.0
23,R2,2,264538075.75084344,1.0,1.0,1.0
23,R3,1,163203220.89515406,1.0,1.0,1.0
23,R3,2,224591780.52301213,1.0,1.0,1.0
272,R1,1,806211814.4170777,1.0,1.0,1.0
272,R1,2,582420482.0284731,1.0,1.0,1.0
272,R2,1,243502182.21707773,1.0,1.0,1.0
272,R2,2,249347025.1784732,1.0,1.0,1.0
272,R3,1,214871725.17849323,1.0,1.0,1.0
272,R3,2,207241728.25216782,1.0,1.0,1.0
281,R1,1,656233996.1207848,1.0,1.0,1.0
281,R1,2,682470504.3718425,1.0,1.0,1.0
281,R2,1,205199053.47078472,1.0,1.0,1.0
281,R2,2,275391715.6018426,1.0,1.0,1.0
281,R3,1,251804923.53094167,1.0,1.0,1.0
281,R3,2,156800671.87221107,1.0,1.0,1.0
