district_code,resource_id,time,demand,priority,urgency,time_index
132,R1,1,1883164494.4333808,1.0,1.0,1.0
132,R1,2,1172155106.526994,1.0,1.0,1.0
132,R2,1,580231997.7333808,1.0,1.0,1.0
132,R2,2,408668840.60699403,1.0,1.0,1.0
132,R3,1,482370779.61005694,1.0,1.0,1.0
132,R3,2,403930931.8583929,1.0,1.0,1.0
289,R1,1,684027543.1868056,1.0,1.0,1.0
289,R1,2,524693726.55714124,1.0,1.0,1.0
289,R2,1,206821153.8568056,1.0,1.0,1.0
289,R2,2,140158295.87714127,1.0,1.0,1.0
289,R3,1,179474675.13416672,1.0,1.0,1.0
289,R3,2,160221916.95456952,1.0,1.0,1.0
494,R1,1,519563548.4106018,1.0,1.0,1.0
494,R1,2,463015879.60071146,1.0,1.0,1.0
494,R2,1,197290035.92060173,1.0,1.0,1.0
494,R2,2,154704117.22071144,1.0,1.0,1.0
494,R3,1,161673992.5507221,1.0,1.0,1.0
494,R3,2,123114369.36085375,1.0,1.0,1.0
