district_code,resource_id,time,demand,priority,urgency,time_index
370,R1,1,959178981.5917517,1.0,1.0,1.0
370,R1,2,1090387432.0917184,1.0,1.0,1.0
370,R2,1,501129217.0817517,1.0,1.0,1.0
370,R2,2,341414128.2417184,1.0,1.0,1.0
370,R3,1,466644359.61010206,1.0,1.0,1.0
370,R3,2,327258144.02206206,1.0,1.0,1.0
400,R1,1,1296276523.0673711,1.0,1.0,1.0
400,R1,2,1087351512.080233,1.0,1.0,1.0
400,R2,1,333635364.6973713,1.0,1.0,1.0
400,R2,2,353949282.14023316,1.0,1.0,1.0
400,R3,1,249356759.20884553,1.0,1.0,1.0
400,R3,2,298061172.5922798,1.0,1.0,1.0
69,R1,1,969554013.4934813,1.0,1.0,1.0
69,R1,2,1067366498.6267177,1.0,1.0,1.0
69,R2,1,415566402.2334813,1.0,1.0,1.0
69,R2,2,365225139.5067176,1.0,1.0,1.0
69,R3,1,386691273.11617756,1.0,1.0,1.0
69,R3,2,319057011.0500611,1.0,1.0,1.0
