district_code,resource_id,time,demand,priority,urgency,time_index
293,R1,1,645678953.0031624,1.0,1.0,1.0
293,R1,2,613564147.0784224,1.0,1.0,1.0
293,R2,1,222202288.98316234,1.0,1.0,1.0
293,R2,2,302950867.8184225,1.0,1.0,1.0
293,R3,1,230053562.6977948,1.0,1.0,1.0
293,R3,2,159374582.142107,1.0,1.0,1.0
494,R1,1,680427610.1706017,1.0,1.0,1.0
494,R1,2,461176993.3907114,1.0,1.0,1.0
494,R2,1,246878881.72060174,1.0,1.0,1.0
494,R2,2,160491298.15071145,1.0,1.0,1.0
494,R3,1,187922152.76072207,1.0,1.0,1.0
494,R3,2,176092350.94085374,1.0,1.0,1.0
497,R1,1,1449759034.7444875,1.0,1.0,1.0
497,R1,2,1222664321.4819021,1.0,1.0,1.0
497,R2,1,515175963.0444876,1.0,1.0,1.0
497,R2,2,438022098.6419021,1.0,1.0,1.0
497,R3,1,451565792.64738506,1.0,1.0,1.0
497,R3,2,282611610.0922825,1.0,1.0,1.0
