district_code,resource_id,time,demand,priority,urgency,time_index
203,R1,1,865962273.5258626,1.0,1.0,1.0
203,R1,2,1280798635.0215328,1.0,1.0,1.0
203,R2,1,358265712.0658626,1.0,1.0,1.0
203,R2,2,325199591.54153275,1.0,1.0,1.0
203,R3,1,374060044.5370351,1.0,1.0,1.0
203,R3,2,265933825.72583926,1.0,1.0,1.0
272,R1,1,455154505.4870777,1.0,1.0,1.0
272,R1,2,682580926.1584731,1.0,1.0,1.0
272,R2,1,211884148.80707774,1.0,1.0,1.0
272,R2,2,137722341.4984732,1.0,1.0,1.0
272,R3,1,126541624.77849326,1.0,1.0,1.0
272,R3,2,170878393.69216782,1.0,1.0,1.0
418,R1,1,840205015.1924644,1.0,1.0,1.0
418,R1,2,875325550.1661255,1.0,1.0,1.0
418,R2,1,313942758.05246437,1.0,1.0,1.0
418,R2,2,309275211.6761256,1.0,1.0,1.0
418,R3,1,298584687.53695726,1.0,1.0,1.0
418,R3,2,192617499.40935066,1.0,1.0,1.0
