district_code,resource_id,time,demand,priority,urgency,time_index
281,R1,1,650736255.4907848,1.0,1.0,1.0
281,R1,2,676752961.7918425,1.0,1.0,1.0
281,R2,1,203479954.51078472,1.0,1.0,1.0
281,R2,2,273084562.62184256,1.0,1.0,1.0
281,R3,1,249695373.93094167,1.0,1.0,1.0
281,R3,2,155487040.72221106,1.0,1.0,1.0
585,R1,1,557404001.4283462,1.0,1.0,1.0
585,R1,2,572014209.7946886,1.0,1.0,1.0
585,R2,1,251038807.65834627,1.0,1.0,1.0
585,R2,2,251787891.55468854,1.0,1.0,1.0
585,R3,1,155337166.0200155,1.0,1.0,1.0
585,R3,2,213766925.11762625,1.0,1.0,1.0
602,R1,1,1255661444.9168906,1.0,1.0,1.0
602,R1,2,907110179.9460132,1.0,1.0,1.0
602,R2,1,379250584.96689063,1.0,1.0,1.0
602,R2,2,388353830.3260132,1.0,1.0,1.0
602,R3,1,334659129.2222687,1.0,1.0,1.0
602,R3,2,322775536.2232159,1.0,1.0,1.0
