district_code,resource_id,time,demand,priority,urgency,time_index
241,R1,1,857049367.4106197,1.0,1.0,1.0
241,R1,2,805722632.5007936,1.0,1.0,1.0
241,R2,1,313021258.96061975,1.0,1.0,1.0
241,R2,2,271506381.48079354,1.0,1.0,1.0
241,R3,1,254336225.41074374,1.0,1.0,1.0
241,R3,2,322845313.0909522,1.0,1.0,1.0
346,R1,1,1237424147.9975908,1.0,1.0,1.0
346,R1,2,885203199.8290992,1.0,1.0,1.0
346,R2,1,445893506.8375907,1.0,1.0,1.0
346,R2,2,385445093.8890991,1.0,1.0,1.0
346,R3,1,295369100.1571088,1.0,1.0,1.0
346,R3,2,313551575.820919,1.0,1.0,1.0
69,R1,1,1229748183.9634812,1.0,1.0,1.0
69,R1,2,993567846.9767177,1.0,1.0,1.0
69,R2,1,419769696.44348127,1.0,1.0,1.0
69,R2,2,385259976.36671764,1.0,1.0,1.0
69,R3,1,296468426.93617755,1.0,1.0,1.0
69,R3,2,294646510.37006116,1.0,1.0,1.0
