district_code,resource_id,time,demand,priority,urgency,time_index
272,R1,1,581328831.3570777,1.0,1.0,1.0
272,R1,2,532420851.73847324,1.0,1.0,1.0
272,R2,1,176400359.00707772,1.0,1.0,1.0
272,R2,2,225716040.9684732,1.0,1.0,1.0
272,R3,1,162338063.02849326,1.0,1.0,1.0
272,R3,2,141298762.99216783,1.0,1.0,1.0
497,R1,1,1192098986.8044875,1.0,1.0,1.0
497,R1,2,854842254.6319021,1.0,1.0,1.0
497,R2,1,428849628.3744876,1.0,1.0,1.0
497,R2,2,313660431.2019021,1.0,1.0,1.0
497,R3,1,354591634.6273851,1.0,1.0,1.0
497,R3,2,240411869.6022825,1.0,1.0,1.0
99,R1,1,953593172.2074288,1.0,1.0,1.0
99,R1,2,807053229.2934614,1.0,1.0,1.0
99,R2,1,277197716.1574288,1.0,1.0,1.0
99,R2,2,291341557.09346145,1.0,1.0,1.0
99,R3,1,344505477.4349145,1.0,1.0,1.0
99,R3,2,195569959.57615373,1.0,1.0,1.0
