district_code,resource_id,time,demand
1020,R21,1,18169.93
1020,R21,2,18499.4
1020,R21,3,19357.52
1020,R28,1,85.1
1020,R28,2,93.99
1020,R28,3,68.3
1020,R42,1,4002514.69
1020,R42,2,3422770.59
1020,R42,3,3592972.81
1020,R47,1,8217.4
1020,R47,2,8953.88
1020,R47,3,8458.62
1020,R51,1,30136707.52
1020,R51,2,26115503.53
1020,R51,3,25316585.05
104,R21,1,48945.14
104,R21,2,42411.5
104,R21,3,47851.95
104,R28,1,96.29
104,R28,2,101.76
104,R28,3,91.12
104,R42,1,1470204.68
104,R42,2,1364697.79
104,R42,3,1075878.95
104,R47,1,12770.5
104,R47,2,13180.89
104,R47,3,10893.55
104,R51,1,29140273.05
104,R51,2,33794203.39
104,R51,3,28131545.69
123,R21,1,20750.35
123,R21,2,16041.17
123,R21,3,19296.97
123,R28,1,76.63
123,R28,2,73.17
123,R28,3,66.38
123,R42,1,3596044.4
123,R42,2,4015535.87
123,R42,3,4669220.03
123,R47,1,21031.18
123,R47,2,21432.31
123,R47,3,22207.33
123,R51,1,43766962.03
123,R51,2,39716151.4
123,R51,3,31961885.52
134,R21,1,31210.41
134,R21,2,32887.86
134,R21,3,31629.67
134,R28,1,42.24
134,R28,2,44.13
134,R28,3,46.62
134,R42,1,4400293.97
134,R42,2,4994206.89
134,R42,3,4051388.91
134,R47,1,33208.38
134,R47,2,32428.44
134,R47,3,32416.46
134,R51,1,53181488.87
134,R51,2,44173091.29
134,R51,3,47329657.34
28,R21,1,23035.93
28,R21,2,29778.43
28,R21,3,22890.61
28,R28,1,78.88
28,R28,2,77.86
28,R28,3,58.8
28,R42,1,3122808.22
28,R42,2,2946238.22
28,R42,3,2341495.32
28,R47,1,12519.42
28,R47,2,13142.37
28,R47,3,14163.67
28,R51,1,34745225.79
28,R51,2,34134565.38
28,R51,3,27728345.63
337,R21,1,61734.91
337,R21,2,61303.6
337,R21,3,54731.17
337,R28,1,73.36
337,R28,2,87.59
337,R28,3,80.64
337,R42,1,3853125.65
337,R42,2,5059752.94
337,R42,3,4538073.1
337,R47,1,26613.53
337,R47,2,24391.91
337,R47,3,19738.09
337,R51,1,28482062.55
337,R51,2,28923441.65
337,R51,3,32773872.94
398,R21,1,15204.51
398,R21,2,14101.36
398,R21,3,10712.08
398,R28,1,83.52
398,R28,2,75.01
398,R28,3,75.73
398,R42,1,1727631.91
398,R42,2,1814129.91
398,R42,3,1206408.97
398,R47,1,20134.33
398,R47,2,18627.3
398,R47,3,16888.0
398,R51,1,17766459.72
398,R51,2,16692595.21
398,R51,3,16734058.94
455,R21,1,33510.85
455,R21,2,30977.24
455,R21,3,28026.41
455,R28,1,116.84
455,R28,2,127.56
455,R28,3,116.01
455,R42,1,1244948.97
455,R42,2,1220584.98
455,R42,3,908449.81
455,R47,1,24513.35
455,R47,2,30111.72
455,R47,3,26565.56
455,R51,1,20616241.91
455,R51,2,16202721.82
455,R51,3,18772411.86
557,R21,1,17723.04
557,R21,2,17760.45
557,R21,3,13946.29
557,R28,1,73.04
557,R28,2,89.57
557,R28,3,77.65
557,R42,1,1629425.0
557,R42,2,1240070.01
557,R42,3,1289764.79
557,R47,1,16757.52
557,R47,2,20625.92
557,R47,3,17367.4
557,R51,1,22406362.23
557,R51,2,23925917.97
557,R51,3,22984095.22
590,R21,1,32168.83
590,R21,2,26933.12
590,R21,3,25346.81
590,R28,1,126.75
590,R28,2,116.14
590,R28,3,92.91
590,R42,1,3289986.95
590,R42,2,4160475.84
590,R42,3,3363259.06
590,R47,1,7841.34
590,R47,2,6422.02
590,R47,3,7205.8
590,R51,1,10753096.55
590,R51,2,11063673.58
590,R51,3,11305551.17
