district_code,resource_id,time,demand,priority,urgency,time_index
245,R1,1,874300535.0010351,1.0,1.0,1.0
245,R1,2,556834633.2711791,1.0,1.0,1.0
245,R2,1,197498478.28103504,1.0,1.0,1.0
245,R2,2,220724906.15117905,1.0,1.0,1.0
245,R3,1,215617032.43124205,1.0,1.0,1.0
245,R3,2,210568181.39141485,1.0,1.0,1.0
346,R1,1,661118302.0675906,1.0,1.0,1.0
346,R1,2,924345580.4790992,1.0,1.0,1.0
346,R2,1,348165071.87759066,1.0,1.0,1.0
346,R2,2,233459026.22909915,1.0,1.0,1.0
346,R3,1,270185196.83710873,1.0,1.0,1.0
346,R3,2,232424808.34091902,1.0,1.0,1.0
585,R1,1,619752331.7783462,1.0,1.0,1.0
585,R1,2,689314110.6146886,1.0,1.0,1.0
585,R2,1,215959533.48834625,1.0,1.0,1.0
585,R2,2,241578806.58468854,1.0,1.0,1.0
585,R3,1,197789762.41001552,1.0,1.0,1.0
585,R3,2,187396077.18762624,1.0,1.0,1.0
