district_code,resource_id,time,demand,priority,urgency,time_index
132,R1,1,2380962855.073381,1.0,1.0,1.0
132,R1,2,1842478505.556994,1.0,1.0,1.0
132,R2,1,918238136.9333808,1.0,1.0,1.0
132,R2,2,828968108.1869941,1.0,1.0,1.0
132,R3,1,616891862.3100569,1.0,1.0,1.0
132,R3,2,696620225.7483928,1.0,1.0,1.0
281,R1,1,875750895.9907848,1.0,1.0,1.0
281,R1,2,1042083970.4218425,1.0,1.0,1.0
281,R2,1,419540700.7207848,1.0,1.0,1.0
281,R2,2,285433498.7218426,1.0,1.0,1.0
281,R3,1,283796701.7709417,1.0,1.0,1.0
281,R3,2,251338305.32221106,1.0,1.0,1.0
99,R1,1,1501564071.6174288,1.0,1.0,1.0
99,R1,2,1299502203.4534614,1.0,1.0,1.0
99,R2,1,596392427.8174288,1.0,1.0,1.0
99,R2,2,442762740.0034614,1.0,1.0,1.0
99,R3,1,401091559.09491456,1.0,1.0,1.0
99,R3,2,396240967.31615376,1.0,1.0,1.0
