district_code,resource_id,time,demand,priority,urgency,time_index
35,R1,1,1131400622.2086544,1.0,1.0,1.0
35,R1,2,910009637.4753356,1.0,1.0,1.0
35,R2,1,397722393.8886543,1.0,1.0,1.0
35,R2,2,360674319.2953356,1.0,1.0,1.0
35,R3,1,378574624.01438516,1.0,1.0,1.0
35,R3,2,252952555.8804027,1.0,1.0,1.0
56,R1,1,1040758657.3946811,1.0,1.0,1.0
56,R1,2,943645299.9137849,1.0,1.0,1.0
56,R2,1,341300585.8346811,1.0,1.0,1.0
56,R2,2,331905267.7137848,1.0,1.0,1.0
56,R3,1,327944834.5156173,1.0,1.0,1.0
56,R3,2,242638302.1645418,1.0,1.0,1.0
587,R1,1,848209382.561204,1.0,1.0,1.0
587,R1,2,742035451.5521729,1.0,1.0,1.0
587,R2,1,392517593.211204,1.0,1.0,1.0
587,R2,2,252636824.65217292,1.0,1.0,1.0
587,R3,1,343341974.2014448,1.0,1.0,1.0
587,R3,2,283416756.05260754,1.0,1.0,1.0
