district_code,resource_id,time,demand,priority,urgency,time_index
241,R1,1,966421494.7606198,1.0,1.0,1.0
241,R1,2,707230145.5307935,1.0,1.0,1.0
241,R2,1,288610510.5406198,1.0,1.0,1.0
241,R2,2,339159395.22079355,1.0,1.0,1.0
241,R3,1,298338251.70074373,1.0,1.0,1.0
241,R3,2,199731543.02095222,1.0,1.0,1.0
281,R1,1,952417089.1007848,1.0,1.0,1.0
281,R1,2,807373765.5418425,1.0,1.0,1.0
281,R2,1,375708039.6007848,1.0,1.0,1.0
281,R2,2,362318926.59184253,1.0,1.0,1.0
281,R3,1,247256441.36094168,1.0,1.0,1.0
281,R3,2,255919624.01221105,1.0,1.0,1.0
370,R1,1,1076234845.7717516,1.0,1.0,1.0
370,R1,2,1141599515.4017184,1.0,1.0,1.0
370,R2,1,459159962.2917517,1.0,1.0,1.0
370,R2,2,409712314.1617184,1.0,1.0,1.0
370,R3,1,387127873.0301021,1.0,1.0,1.0
370,R3,2,363471030.6720621,1.0,1.0,1.0
