district_code,resource_id,time,demand,priority,urgency,time_index
370,R1,1,1048827911.0317518,1.0,1.0,1.0
370,R1,2,1048009462.2917184,1.0,1.0,1.0
370,R2,1,411288058.37175167,1.0,1.0,1.0
370,R2,2,454323052.47171843,1.0,1.0,1.0
370,R3,1,405176301.63010204,1.0,1.0,1.0
370,R3,2,288721615.2620621,1.0,1.0,1.0
496,R1,1,727674089.8314406,1.0,1.0,1.0
496,R1,2,940260329.2468134,1.0,1.0,1.0
496,R2,1,320402927.14144045,1.0,1.0,1.0
496,R2,2,231589249.91681346,1.0,1.0,1.0
496,R3,1,238359260.18172857,1.0,1.0,1.0
496,R3,2,318838234.81817615,1.0,1.0,1.0
602,R1,1,1694344463.4968905,1.0,1.0,1.0
602,R1,2,1355431602.8160133,1.0,1.0,1.0
602,R2,1,643319536.3268906,1.0,1.0,1.0
602,R2,2,441886265.8160132,1.0,1.0,1.0
602,R3,1,523229078.9622687,1.0,1.0,1.0
602,R3,2,269156719.87321585,1.0,1.0,1.0
