district_code,resource_id,time,demand,priority,urgency,time_index
272,R1,1,610619950.8470777,1.0,1.0,1.0
272,R1,2,490722754.9784732,1.0,1.0,1.0
272,R2,1,147347442.68707773,1.0,1.0,1.0
272,R2,2,215896579.0284732,1.0,1.0,1.0
272,R3,1,148715163.50849324,1.0,1.0,1.0
272,R3,2,155897163.80216783,1.0,1.0,1.0
400,R1,1,764393815.4673713,1.0,1.0,1.0
400,R1,2,634703597.1602331,1.0,1.0,1.0
400,R2,1,338860817.4873713,1.0,1.0,1.0
400,R2,2,201446233.68023315,1.0,1.0,1.0
400,R3,1,200682408.01884553,1.0,1.0,1.0
400,R3,2,197782847.4022798,1.0,1.0,1.0
56,R1,1,512362989.7046811,1.0,1.0,1.0
56,R1,2,594390003.7637849,1.0,1.0,1.0
56,R2,1,243395977.8346811,1.0,1.0,1.0
56,R2,2,158918070.69378483,1.0,1.0,1.0
56,R3,1,196058862.7356173,1.0,1.0,1.0
56,R3,2,132511197.6145418,1.0,1.0,1.0
