state_code,resource_id,quantity
1,R1,4514868.7
1,R10,1.7000000000000002
1,R11,0.35000000000000003
1,R2,67723030.8
1,R3,1509.1000000000001
1,R4,7545.6
1,R5,23.0
1,R6,20.200000000000003
1,R7,120.60000000000001
1,R8,4.65
1,R9,8.9
2,R1,2457374.5
2,R10,0.7000000000000001
2,R11,0.1
2,R2,36860617.800000004
2,R3,817.7
2,R4,4088.5
2,R5,12.8
2,R6,10.200000000000001
2,R7,70.2
2,R8,2.8000000000000003
2,R9,3.6500000000000004
3,R1,9987601.65
3,R10,3.6
3,R11,1.3
3,R2,149814025.20000002
3,R3,3320.3
3,R4,16601.7
3,R5,51.050000000000004
3,R6,42.2
3,R7,279.45
3,R8,14.450000000000001
3,R9,16.85
4,R1,379962.0
4,R10,0.15000000000000002
4,R11,0.0
4,R2,5699430.0
4,R3,128.45000000000002
4,R4,642.3000000000001
4,R5,1.5
4,R6,1.7000000000000002
4,R7,8.1
4,R8,0.45
4,R9,1.1
5,R1,3631065.1
5,R10,1.5
5,R11,0.30000000000000004
5,R2,54465976.800000004
5,R3,1209.6000000000001
5,R4,6048.0
5,R5,18.2
5,R6,15.200000000000001
5,R7,103.05000000000001
5,R8,4.3500000000000005
5,R9,5.8500000000000005
6,R1,9126526.3
6,R10,2.8000000000000003
6,R11,0.9
6,R2,136897894.8
6,R3,3043.9
6,R4,15219.6
6,R5,48.800000000000004
6,R6,39.050000000000004
6,R7,272.45
6,R8,11.5
6,R9,14.450000000000001
7,R1,5956739.850000001
7,R10,2.0
7,R11,0.6000000000000001
7,R2,89351098.2
7,R3,1988.3000000000002
7,R4,9941.5
7,R5,31.3
7,R6,25.6
7,R7,182.4
7,R8,8.55
7,R9,11.15
8,R1,24677437.3
8,R10,9.75
8,R11,3.2
8,R2,370161559.8
8,R3,8222.0
8,R4,41110.200000000004
8,R5,139.65
8,R6,107.45
8,R7,703.5
8,R8,31.55
8,R9,43.650000000000006
9,R1,71932442.75
9,R10,23.8
9,R11,8.700000000000001
9,R2,1078986641.4
9,R3,23996.850000000002
9,R4,119984.40000000001
9,R5,402.15000000000003
9,R6,312.90000000000003
9,R7,2022.45
9,R8,95.55000000000001
9,R9,129.70000000000002
10,R1,37475802.7
10,R10,16.7
10,R11,4.6000000000000005
10,R2,562137040.8000001
10,R3,12493.25
10,R4,62466.3
10,R5,213.70000000000002
10,R6,164.3
10,R7,941.45
10,R8,47.75
10,R9,66.5
11,R1,219807.7
11,R10,0.05
11,R11,0.0
11,R2,3297115.8000000003
11,R3,69.4
11,R4,347.1
11,R5,1.7000000000000002
11,R6,1.6500000000000001
11,R7,4.95
11,R8,0.30000000000000004
11,R9,0.15000000000000002
12,R1,498141.7
12,R10,0.5
12,R11,0.05
12,R2,7472125.800000001
12,R3,168.15
12,R4,840.9000000000001
12,R5,4.5
12,R6,3.8000000000000003
12,R7,13.05
12,R8,0.45
12,R9,0.7000000000000001
13,R1,712260.7000000001
13,R10,0.30000000000000004
13,R11,0.05
13,R2,10683910.8
13,R3,239.0
13,R4,1195.2
13,R5,4.4
13,R6,4.5
13,R7,15.3
13,R8,0.65
13,R9,1.5
14,R1,1028085.8
14,R10,0.65
14,R11,0.1
14,R2,15421287.600000001
14,R3,341.70000000000005
14,R4,1708.5
14,R5,6.15
14,R6,4.800000000000001
14,R7,31.35
14,R8,1.2000000000000002
14,R9,1.9500000000000002
15,R1,394994.15
15,R10,0.1
15,R11,0.1
15,R2,5924912.4
15,R3,128.55
15,R4,642.9000000000001
15,R5,2.6
15,R6,2.2
15,R7,11.55
15,R8,1.1
15,R9,0.75
16,R1,1322610.1
16,R10,0.35000000000000003
16,R11,0.15000000000000002
16,R2,19839151.8
16,R3,441.1
16,R4,2205.6
16,R5,7.3500000000000005
16,R6,6.4
16,R7,36.15
16,R8,1.35
16,R9,2.15
17,R1,1068080.0
17,R10,0.30000000000000004
17,R11,0.05
17,R2,16021200.600000001
17,R3,355.95000000000005
17,R4,1779.9
17,R5,5.550000000000001
17,R6,4.3
17,R7,26.150000000000002
17,R8,1.55
17,R9,1.7000000000000002
18,R1,11234007.350000001
18,R10,4.5
18,R11,1.6500000000000001
18,R2,168510110.4
18,R3,3738.3500000000004
18,R4,18691.8
18,R5,61.95
18,R6,49.6
18,R7,337.25
18,R8,15.5
18,R9,20.150000000000002
19,R1,32319798.1
19,R10,12.350000000000001
19,R11,4.4
19,R2,484796971.8
19,R3,10752.900000000001
19,R4,53764.5
19,R5,192.20000000000002
19,R6,142.5
19,R7,936.4000000000001
19,R8,42.300000000000004
19,R9,56.800000000000004
20,R1,11875728.200000001
20,R10,4.55
20,R11,1.25
20,R2,178135923.60000002
20,R3,3969.6000000000004
20,R4,19848.0
20,R5,66.8
20,R6,51.6
20,R7,355.1
20,R8,15.5
20,R9,20.3
21,R1,15110718.450000001
21,R10,5.75
21,R11,1.7000000000000002
21,R2,226660777.20000002
21,R3,5036.200000000001
21,R4,25181.100000000002
21,R5,81.45
21,R6,65.75
21,R7,415.3
21,R8,18.7
21,R9,23.85
22,R1,9196271.25
22,R10,2.45
22,R11,1.35
22,R2,137944069.20000002
22,R3,3053.8500000000004
22,R4,15269.400000000001
22,R5,53.25
22,R6,39.0
22,R7,244.20000000000002
22,R8,12.450000000000001
22,R9,16.5
23,R1,26145651.200000003
23,R10,10.3
23,R11,3.0500000000000003
23,R2,392184768.6
23,R3,8699.300000000001
23,R4,43496.700000000004
23,R5,139.25
23,R6,109.4
23,R7,754.4000000000001
23,R8,35.15
23,R9,45.2
24,R1,21758289.1
24,R10,7.0
24,R11,1.7000000000000002
24,R2,326374336.8
24,R3,7249.35
24,R4,36246.9
24,R5,120.5
24,R6,95.0
24,R7,581.85
24,R8,29.8
24,R9,38.900000000000006
25,R1,87568.90000000001
25,R10,0.05
25,R11,0.0
