district_code,resource_id,time,demand
469,R11,1,63205436.400675915
469,R11,2,38440682.8144594
469,R11,3,42868493.609229125
469,R19,1,17063296.11
469,R19,2,14649500.74
469,R19,3,12646406.63
469,R25,1,43705.19
469,R25,2,55832.58
469,R25,3,47467.68
469,R29,1,13826.79
469,R29,2,9049.53
469,R29,3,8189.94
469,R31,1,631.88
469,R31,2,477.67
469,R31,3,397.77
469,R50,1,122773425.49
469,R50,2,124839590.52
469,R50,3,79320780.73
469,R6,1,3698899705.975058
469,R6,2,2202718948.875097
469,R6,3,2408623005.4105473
469,R8,1,1014020.0675290945
469,R8,2,1029156.722548228
469,R8,3,924655.8052737843
470,R11,1,57495913.70420193
470,R11,2,32834396.347244393
470,R11,3,49405278.11595417
470,R19,1,14478813.45
470,R19,2,12199276.78
470,R19,3,18185161.73
470,R25,1,47103.1
470,R25,2,41248.3
470,R25,3,57841.22
470,R29,1,13244.39
470,R29,2,12472.27
470,R29,3,10558.66
470,R31,1,548.28
470,R31,2,420.9
470,R31,3,381.33
470,R50,1,72966064.11
470,R50,2,98055415.04
470,R50,3,93729418.99
470,R6,1,2311764011.350517
470,R6,2,2109799848.4339938
470,R6,3,2183394031.946805
470,R8,1,989235.145258249
470,R8,2,811007.4069967958
470,R8,3,875018.5734023827
481,R11,1,48288637.38845251
481,R11,2,58128318.58143108
481,R11,3,50055325.79659442
481,R19,1,10155472.9
481,R19,2,13196935.21
481,R19,3,13606807.4
481,R25,1,56779.43
481,R25,2,42685.39
481,R25,3,47462.49
481,R29,1,11513.37
481,R29,2,12587.15
481,R29,3,12397.47
481,R31,1,441.66
481,R31,2,442.71
481,R31,3,339.05
481,R50,1,89339052.68
481,R50,2,80697636.99
481,R50,3,114672276.6
481,R6,1,3024385636.9496603
481,R6,2,2702990559.915921
481,R6,3,2635905074.388965
481,R8,1,1124393.1648300036
481,R8,2,855508.0479606169
481,R8,3,1201885.7094825236
482,R11,1,66086475.36712666
482,R11,2,57479123.69483475
482,R11,3,41441103.89639561
482,R19,1,14552213.62
482,R19,2,12361063.93
482,R19,3,13652869.74
482,R25,1,51222.03
482,R25,2,36179.29
482,R25,3,54155.68
482,R29,1,12936.51
482,R29,2,8306.89
482,R29,3,10054.65
482,R31,1,470.04
482,R31,2,507.52
482,R31,3,433.36
482,R50,1,91603140.12
482,R50,2,122234355.04
482,R50,3,121090908.54
482,R6,1,2121841317.4795735
482,R6,2,3190946791.0626683
482,R6,3,2725492345.354452
482,R8,1,1026359.9197866617
482,R8,2,1077603.361334142
482,R8,3,1026080.1222260599
484,R11,1,44181721.32153464
484,R11,2,38987323.30450289
484,R11,3,57675664.86030671
484,R19,1,10707064.0
484,R19,2,13215910.17
484,R19,3,11860761.56
484,R25,1,64522.75
484,R25,2,58944.13
484,R25,3,54922.35
484,R29,1,11257.64
484,R29,2,7018.7
484,R29,3,11590.43
484,R31,1,555.71
484,R31,2,530.16
484,R31,3,451.42
484,R50,1,122475777.16
484,R50,2,111235980.84
484,R50,3,102878910.68
484,R6,1,2631623622.5888968
484,R6,2,2685791433.7608604
484,R6,3,3082629587.088922
484,R8,1,1143252.5294483642
484,R8,2,831090.805430224
484,R8,3,801165.5044609791
485,R11,1,74734044.450499
485,R11,2,40535818.05047889
485,R11,3,39410479.827155486
485,R19,1,14291365.61
485,R19,2,18747853.77
485,R19,3,12563464.25
485,R25,1,48682.93
485,R25,2,66574.39
485,R25,3,41406.46
