district_code,resource_id,time,demand
295,R12,1,8.23
295,R12,2,9.16
295,R12,3,8.86
295,R12,4,9.43
295,R15,1,7.6
295,R15,2,9.6
295,R15,3,7.94
295,R15,4,8.69
295,R2,0,0.0038868054576078415
295,R2,1,19.933308097162694
295,R2,2,20.244955951612376
295,R2,3,23.594048377315232
295,R2,4,18.805060614976327
295,R21,1,7.8
295,R21,2,8.48
295,R21,3,8.67
295,R21,4,9.56
295,R26,1,8.86
295,R26,2,9.32
295,R26,3,8.77
295,R26,4,10.3
295,R27,1,9.34
295,R27,2,9.2
295,R27,3,9.52
295,R27,4,7.56
295,R3,0,0.00466416654912967
295,R3,1,8.533969716595234
295,R3,2,8.865947141934852
295,R3,3,9.80485805277828
295,R3,4,10.786072737971592
295,R30,1,7.83
295,R30,2,8.78
295,R30,3,7.12
295,R30,4,9.28
295,R38,1,8.57
295,R38,2,9.07
295,R38,3,9.19
295,R38,4,10.41
295,R44,1,10.95
295,R44,2,8.43
295,R44,3,8.74
295,R44,4,7.3
295,R51,1,8.5
295,R51,2,10.07
295,R51,3,9.36
295,R51,4,8.53
295,R56,1,8.5
295,R56,2,7.56
295,R56,3,9.77
295,R56,4,9.93
297,R12,1,8.74
297,R12,2,9.5
297,R12,3,9.57
297,R12,4,10.56
297,R15,1,8.12
297,R15,2,8.78
297,R15,3,9.32
297,R15,4,8.56
297,R2,0,0.001781900067741251
297,R2,1,18.963005691012103
297,R2,2,16.01662874327509
297,R2,3,19.729119732405614
297,R2,4,20.765903548302877
297,R21,1,11.23
297,R21,2,8.33
297,R21,3,8.81
297,R21,4,7.71
297,R26,1,7.7
297,R26,2,8.23
297,R26,3,9.42
297,R26,4,9.81
297,R27,1,9.09
297,R27,2,7.53
297,R27,3,8.02
297,R27,4,7.07
297,R3,0,0.0021382800812896215
297,R3,1,10.123606829214523
297,R3,2,8.967954491930106
297,R3,3,9.030943678886738
297,R3,4,8.29708425796345
297,R30,1,9.69
297,R30,2,10.82
297,R30,3,8.48
297,R30,4,9.48
297,R38,1,9.41
297,R38,2,8.67
297,R38,3,10.17
297,R38,4,7.94
297,R44,1,8.76
297,R44,2,9.59
297,R44,3,8.85
297,R44,4,8.32
297,R51,1,8.8
297,R51,2,8.09
297,R51,3,11.3
297,R51,4,9.74
297,R56,1,8.62
297,R56,2,8.42
297,R56,3,8.25
297,R56,4,9.07
299,R12,1,8.94
299,R12,2,9.64
299,R12,3,8.69
299,R12,4,8.11
299,R15,1,9.34
299,R15,2,8.86
299,R15,3,9.22
299,R15,4,7.66
299,R2,0,0.0135342877315433
299,R2,1,20.437941259277437
299,R2,2,17.323594942959915
299,R2,3,24.361407290728287
299,R2,4,21.10641223917606
299,R21,1,8.3
299,R21,2,9.61
299,R21,3,10.21
299,R21,4,8.03
299,R26,1,8.16
299,R26,2,9.64
299,R26,3,7.56
299,R26,4,8.12
299,R27,1,7.78
299,R27,2,7.28
299,R27,3,7.75
299,R27,4,7.61
299,R3,0,0.0162411452778519
299,R3,1,10.399529511132924
299,R3,2,9.846313931551899
299,R3,3,9.223688748873943
299,R3,4,8.409694687011271
299,R30,1,8.34
299,R30,2,7.91
299,R30,3,8.99
299,R30,4,11.18
299,R38,1,8.03
299,R38,2,7.37
299,R38,3,9.11
299,R38,4,8.39
299,R44,1,8.6
299,R44,2,9.37
299,R44,3,8.68
299,R44,4,9.82
299,R51,1,7.69
299,R51,2,10.47
299,R51,3,10.03
299,R51,4,8.36
299,R56,1,10.09
299,R56,2,7.77
299,R56,3,9.21
299,R56,4,9.64
301,R12,1,7.57
301,R12,2,10.05
301,R12,3,9.85
301,R12,4,10.52
301,R15,1,7.93
301,R15,2,9.43
301,R15,3,8.83
301,R15,4,8.35
301,R2,0,0.0534481613255169
301,R2,1,19.524612264048944
301,R2,2,20.118161267748988
301,R2,3,21.711446726251527
301,R2,4,22.635742115540037
301,R21,1,9.78
301,R21,2,8.12
301,R21,3,7.97
301,R21,4,8.81
301,R26,1,9.42
301,R26,2,8.62
301,R26,3,7.81
301,R26,4,8.16
301,R27,1,9.41
301,R27,2,10.5
301,R27,3,9.76
301,R27,4,8.38
301,R3,0,0.0641377935906204
301,R3,1,11.22153471685873
301,R3,2,8.217793521298786
301,R3,3,9.473736071501833
301,R3,4,8.806890538648044
301,R30,1,9.78
301,R30,2,8.78
301,R30,3,10.79
301,R30,4,9.73
301,R38,1,9.7
301,R38,2,10.23
301,R38,3,8.5
301,R38,4,8.55
301,R44,1,9.38
301,R44,2,9.19
301,R44,3,7.52
301,R44,4,8.31
301,R51,1,9.07
301,R51,2,11.03
301,R51,3,7.87
301,R51,4,9.4
301,R56,1,7.26
301,R56,2,7.02
301,R56,3,10.92
301,R56,4,8.23
303,R12,1,9.82
303,R12,2,7.27
303,R12,3,7.04
303,R12,4,9.67
303,R15,1,9.62
303,R15,2,9.61
303,R15,3,9.33
303,R15,4,8.98
303,R2,0,0.0165894438151571
303,R2,1,21.896313484462134
303,R2,2,21.63279354751301
303,R2,3,24.85308531175827
303,R2,4,22.63946034894998
303,R21,1,7.98
303,R21,2,10.18
303,R21,3,9.29
303,R21,4,9.99
303,R26,1,10.19
303,R26,2,11.04
303,R26,3,7.86
303,R26,4,9.3
303,R27,1,8.34
303,R27,2,7.99
303,R27,3,9.72
303,R27,4,9.88
303,R3,0,0.0199073325781887
303,R3,1,8.047576181354563
303,R3,2,8.649352257015614
303,R3,3,10.473702374109926
303,R3,4,8.859352418739979
303,R30,1,7.44
303,R30,2,9.94
303,R30,3,9.5
303,R30,4,8.23
303,R38,1,7.63
303,R38,2,8.91
303,R38,3,8.81
303,R38,4,8.35
303,R44,1,10.63
303,R44,2,8.9
303,R44,3,9.58
303,R44,4,8.61
303,R51,1,10.29
303,R51,2,8.9
303,R51,3,10.11
303,R51,4,10.51
303,R56,1,8.16
303,R56,2,9.34
303,R56,3,8.19
303,R56,4,8.75
304,R12,1,7.44
304,R12,2,8.63
304,R12,3,10.69
304,R12,4,8.28
304,R15,1,9.26
304,R15,2,8.79
304,R15,3,8.83
304,R15,4,8.31
304,R2,0,0.017624408615119384
304,R2,1,16.965951879938572
304,R2,2,17.630751291831633
304,R2,3,23.209693198213508
304,R2,4,16.785617552056635
304,R21,1,7.58
304,R21,2,8.35
304,R21,3,9.07
304,R21,4,7.91
304,R26,1,8.29
304,R26,2,7.06
304,R26,3,9.08
304,R26,4,7.49
304,R27,1,10.39
304,R27,2,7.93
304,R27,3,9.87
304,R27,4,7.66
304,R3,0,0.0211492903381433
304,R3,1,9.969142255926286
304,R3,2,7.732901550197957
304,R3,3,10.05563183785621
304,R3,4,9.07274106246796
304,R30,1,8.39
304,R30,2,9.88
304,R30,3,8.51
304,R30,4,8.13
304,R38,1,7.13
304,R38,2,9.28
304,R38,3,9.27
304,R38,4,8.01
304,R44,1,9.06
304,R44,2,9.91
304,R44,3,9.46
304,R44,4,8.47
304,R51,1,8.36
304,R51,2,9.13
304,R51,3,8.66
304,R51,4,8.26
304,R56,1,11.23
304,R56,2,8.9
304,R56,3,8.51
304,R56,4,10.32
305,R12,1,9.51
305,R12,2,9.97
305,R12,3,10.53
305,R12,4,9.13
305,R15,1,9.07
305,R15,2,7.29
305,R15,3,7.86
305,R15,4,8.09
305,R2,0,0.1892311640550389
305,R2,1,20.009947406515288
305,R2,2,22.566908946595397
305,R2,3,24.08534136945629
305,R2,4,20.29254422182
305,R21,1,8.29
305,R21,2,9.42
305,R21,3,9.51
305,R21,4,10.88
305,R26,1,8.64
305,R26,2,6.91
305,R26,3,8.74
305,R26,4,9.3
305,R27,1,9.37
305,R27,2,8.87
305,R27,3,8.32
305,R27,4,10.5
305,R3,0,0.22707739686604692
305,R3,1,9.887936887818345
305,R3,2,8.468290735914476
305,R3,3,9.90040964334755
305,R3,4,8.775053066183998
305,R30,1,8.47
305,R30,2,9.53
305,R30,3,9.48
305,R30,4,10.23
305,R38,1,7.45
305,R38,2,8.32
305,R38,3,10.5
305,R38,4,8.34
305,R44,1,8.77
305,R44,2,8.2
305,R44,3,10.81
305,R44,4,8.86
305,R51,1,7.11
305,R51,2,8.44
305,R51,3,9.82
305,R51,4,9.63
305,R56,1,9.43
305,R56,2,9.17
305,R56,3,7.45
305,R56,4,8.96
306,R12,1,9.33
306,R12,2,8.22
306,R12,3,7.09
306,R12,4,10.56
306,R15,1,8.06
306,R15,2,9.65
306,R15,3,8.73
306,R15,4,10.61
306,R2,0,0.08014639195247081
306,R2,1,18.876659572580973
306,R2,2,20.399598224208273
306,R2,3,21.16917528950869
306,R2,4,22.90071238854794
306,R21,1,11.2
306,R21,2,9.18
306,R21,3,9.3
306,R21,4,8.86
306,R26,1,9.12
306,R26,2,8.78
306,R26,3,8.51
306,R26,4,8.99
306,R27,1,8.0
306,R27,2,7.22
306,R27,3,9.85
306,R27,4,9.31
306,R3,0,0.0961756703429648
306,R3,1,8.303991487097168
306,R3,2,8.61351786904993
306,R3,3,9.461010347410427
306,R3,4,8.048854866257532
306,R30,1,8.52
306,R30,2,11.18
306,R30,3,10.72
306,R30,4,8.4
306,R38,1,9.58
306,R38,2,9.73
306,R38,3,8.9
306,R38,4,9.48
306,R44,1,8.63
306,R44,2,7.67
306,R44,3,8.37
306,R44,4,7.97
306,R51,1,9.36
306,R51,2,9.26
306,R51,3,8.75
306,R51,4,9.64
306,R56,1,9.19
306,R56,2,7.61
306,R56,3,8.3
306,R56,4,8.02
308,R12,1,7.74
308,R12,2,10.31
308,R12,3,9.21
308,R12,4,8.34
308,R15,1,9.2
308,R15,2,9.24
308,R15,3,9.6
308,R15,4,9.67
308,R2,0,0.0031991413170974125
308,R2,1,21.504041774379694
308,R2,2,20.34378808335634
308,R2,3,23.265751268628097
308,R2,4,22.880110840792632
308,R21,1,8.39
308,R21,2,8.29
308,R21,3,8.49
308,R21,4,9.73
308,R26,1,7.7
308,R26,2,9.24
308,R26,3,10.94
308,R26,4,8.77
308,R27,1,8.68
308,R27,2,9.13
308,R27,3,8.65
308,R27,4,9.25
308,R3,0,0.003838969580517075
308,R3,1,7.786850129255635
308,R3,2,8.98654570002761
308,R3,3,8.248901522353718
308,R3,4,8.46413300895116
308,R30,1,8.9
308,R30,2,8.49
308,R30,3,7.82
308,R30,4,8.09
