district_code,resource_id,time,demand,priority,urgency,time_index
497,R1,1,1795133882.8044875,1.0,1.0,1.0
497,R1,2,1589562795.801902,1.0,1.0,1.0
497,R2,1,619290162.9544876,1.0,1.0,1.0
497,R2,2,495729675.1619021,1.0,1.0,1.0
497,R3,1,590387529.9073851,1.0,1.0,1.0
497,R3,2,462691607.3422825,1.0,1.0,1.0
638,R1,1,1005477727.3600649,1.0,1.0,1.0
638,R1,2,727282596.2901049,1.0,1.0,1.0
638,R2,1,343616499.1500648,1.0,1.0,1.0
638,R2,2,295369364.2501049,1.0,1.0,1.0
638,R3,1,215205161.63007778,1.0,1.0,1.0
638,R3,2,226540045.3801259,1.0,1.0,1.0
90,R1,1,1124224302.8438873,1.0,1.0,1.0
90,R1,2,887492509.4006964,1.0,1.0,1.0
90,R2,1,417180237.0138872,1.0,1.0,1.0
90,R2,2,341130020.3806964,1.0,1.0,1.0
90,R3,1,264570653.40466467,1.0,1.0,1.0
90,R3,2,246248754.14283568,1.0,1.0,1.0
