district_code,resource_id,time,demand,priority,urgency,time_index
1,R1,1,968975593.6316671,1.0,1.0,1.0
1,R1,2,819825584.9345005,1.0,1.0,1.0
1,R2,1,476740498.26166713,1.0,1.0,1.0
1,R2,2,284325232.29450047,1.0,1.0,1.0
1,R3,1,290657371.6080005,1.0,1.0,1.0
1,R3,2,300723574.8134005,1.0,1.0,1.0
132,R1,1,2693083886.993381,1.0,1.0,1.0
132,R1,2,1599803970.576994,1.0,1.0,1.0
132,R2,1,931325459.6233808,1.0,1.0,1.0
132,R2,2,746386561.376994,1.0,1.0,1.0
132,R3,1,880718123.480057,1.0,1.0,1.0
132,R3,2,715454938.4583929,1.0,1.0,1.0
497,R1,1,1996561491.5644875,1.0,1.0,1.0
497,R1,2,1666407488.7219021,1.0,1.0,1.0
497,R2,1,543529379.1744876,1.0,1.0,1.0
497,R2,2,492457672.5419021,1.0,1.0,1.0
497,R3,1,528977814.47738504,1.0,1.0,1.0
497,R3,2,367544219.4922825,1.0,1.0,1.0
