district_code,resource_id,time,demand,priority,urgency,time_index
23,R1,1,919484709.1026284,1.0,1.0,1.0
23,R1,2,918817283.5608433,1.0,1.0,1.0
23,R2,1,363254440.4326284,1.0,1.0,1.0
23,R2,2,364529824.22084343,1.0,1.0,1.0
23,R3,1,315831672.35515404,1.0,1.0,1.0
23,R3,2,247675820.03301215,1.0,1.0,1.0
370,R1,1,1363925920.0517516,1.0,1.0,1.0
370,R1,2,948206185.5317184,1.0,1.0,1.0
370,R2,1,587092594.4217517,1.0,1.0,1.0
370,R2,2,357770595.0817184,1.0,1.0,1.0
370,R3,1,330228012.48010206,1.0,1.0,1.0
370,R3,2,329073166.2420621,1.0,1.0,1.0
468,R1,1,1482370491.4156363,1.0,1.0,1.0
468,R1,2,1051749907.9562552,1.0,1.0,1.0
468,R2,1,469819060.8456364,1.0,1.0,1.0
468,R2,2,449869025.4362551,1.0,1.0,1.0
468,R3,1,322696223.7087638,1.0,1.0,1.0
468,R3,2,422184006.01550615,1.0,1.0,1.0
