district_code,resource_id,time,demand,priority,urgency,time_index
272,R1,1,896579195.8870777,1.0,1.0,1.0
272,R1,2,792324625.5884732,1.0,1.0,1.0
272,R2,1,318835867.2270777,1.0,1.0,1.0
272,R2,2,297738621.5684732,1.0,1.0,1.0
272,R3,1,304334753.85849327,1.0,1.0,1.0
272,R3,2,191043424.36216784,1.0,1.0,1.0
55,R1,1,945734598.6225944,1.0,1.0,1.0
55,R1,2,957745971.5137947,1.0,1.0,1.0
55,R2,1,289994709.9725943,1.0,1.0,1.0
55,R2,2,263576836.47379467,1.0,1.0,1.0
55,R3,1,370494677.9071132,1.0,1.0,1.0
55,R3,2,237474442.5505536,1.0,1.0,1.0
587,R1,1,790927346.711204,1.0,1.0,1.0
587,R1,2,747017053.452173,1.0,1.0,1.0
587,R2,1,456707632.401204,1.0,1.0,1.0
587,R2,2,236963126.65217292,1.0,1.0,1.0
587,R3,1,366221158.86144483,1.0,1.0,1.0
587,R3,2,230412756.6626075,1.0,1.0,1.0
