state_code,resource_id,quantity
1,R1,0.08986174858128977
1,R10,0.09884792343941873
1,R11,0.12580644801380567
1,R2,0.08986174858128977
1,R3,0.10783409829754768
1,R4,0.11682027315567671
1,R5,0.13479262287193464
1,R6,0.14377879773006358
1,R7,0.10783409829754768
1,R8,0.07188939886503179
1,R9,0.08087557372316076
2,R1,0.08986174858128977
2,R10,0.09884792343941873
2,R11,0.12580644801380567
2,R2,0.08986174858128977
2,R3,0.10783409829754768
2,R4,0.11682027315567671
2,R5,0.13479262287193464
2,R6,0.14377879773006358
2,R7,0.10783409829754768
2,R8,0.07188939886503179
2,R9,0.08087557372316076
3,R1,0.08986174858128977
3,R10,0.09884792343941873
3,R11,0.12580644801380567
3,R2,0.08986174858128977
3,R3,0.10783409829754768
3,R4,0.11682027315567671
3,R5,0.13479262287193464
3,R6,0.14377879773006358
3,R7,0.10783409829754768
3,R8,0.07188939886503179
3,R9,0.08087557372316076
4,R1,0.08986174858128977
4,R10,0.09884792343941873
4,R11,0.12580644801380567
4,R2,0.08986174858128977
4,R3,0.10783409829754768
4,R4,0.11682027315567671
4,R5,0.13479262287193464
4,R6,0.14377879773006358
4,R7,0.10783409829754768
4,R8,0.07188939886503179
4,R9,0.08087557372316076
5,R1,0.08986174858128977
5,R10,0.09884792343941873
5,R11,0.12580644801380567
5,R2,0.08986174858128977
5,R3,0.10783409829754768
5,R4,0.11682027315567671
5,R5,0.13479262287193464
5,R6,0.14377879773006358
5,R7,0.10783409829754768
5,R8,0.07188939886503179
5,R9,0.08087557372316076
6,R1,0.08986174858128977
6,R10,0.09884792343941873
6,R11,0.12580644801380567
6,R2,0.08986174858128977
6,R3,0.10783409829754768
6,R4,0.11682027315567671
6,R5,0.13479262287193464
6,R6,0.14377879773006358
6,R7,0.10783409829754768
6,R8,0.07188939886503179
6,R9,0.08087557372316076
7,R1,0.08986174858128977
7,R10,0.09884792343941873
7,R11,0.12580644801380567
7,R2,0.08986174858128977
7,R3,0.10783409829754768
7,R4,0.11682027315567671
7,R5,0.13479262287193464
7,R6,0.14377879773006358
7,R7,0.10783409829754768
7,R8,0.07188939886503179
7,R9,0.08087557372316076
8,R1,0.08986174858128977
8,R10,0.09884792343941873
8,R11,0.12580644801380567
8,R2,0.08986174858128977
8,R3,0.10783409829754768
8,R4,0.11682027315567671
8,R5,0.13479262287193464
8,R6,0.14377879773006358
8,R7,0.10783409829754768
8,R8,0.07188939886503179
8,R9,0.08087557372316076
9,R1,0.08986174858128977
9,R10,0.09884792343941873
9,R11,0.12580644801380567
9,R2,0.08986174858128977
9,R3,0.10783409829754768
9,R4,0.11682027315567671
9,R5,0.13479262287193464
9,R6,0.14377879773006358
9,R7,0.10783409829754768
9,R8,0.07188939886503179
9,R9,0.08087557372316076
10,R1,0.08986174858128977
10,R10,0.09884792343941873
10,R11,0.12580644801380567
10,R2,0.08986174858128977
10,R3,0.10783409829754768
10,R4,0.11682027315567671
10,R5,0.13479262287193464
10,R6,0.14377879773006358
10,R7,0.10783409829754768
10,R8,0.07188939886503179
10,R9,0.08087557372316076
11,R1,0.08986174858128977
11,R10,0.09884792343941873
11,R11,0.12580644801380567
11,R2,0.08986174858128977
11,R3,0.10783409829754768
11,R4,0.11682027315567671
11,R5,0.13479262287193464
11,R6,0.14377879773006358
11,R7,0.10783409829754768
11,R8,0.07188939886503179
11,R9,0.08087557372316076
12,R1,0.08986174858128977
12,R10,0.09884792343941873
12,R11,0.12580644801380567
12,R2,0.08986174858128977
12,R3,0.10783409829754768
