district_code,resource_id,time,demand,priority,urgency,time_index
55,R1,1,964223190.1025944,1.0,1.0,1.0
55,R1,2,690196035.8637947,1.0,1.0,1.0
55,R2,1,295947069.58259434,1.0,1.0,1.0
55,R2,2,287512913.9237947,1.0,1.0,1.0
55,R3,1,320393267.4771132,1.0,1.0,1.0
55,R3,2,254544961.4905536,1.0,1.0,1.0
555,R1,1,1382309624.342497,1.0,1.0,1.0
555,R1,2,1112430951.25231,1.0,1.0,1.0
555,R2,1,353453639.37249696,1.0,1.0,1.0
555,R2,2,499273173.11230993,1.0,1.0,1.0
555,R3,1,526958327.54499644,1.0,1.0,1.0
555,R3,2,369753898.91077197,1.0,1.0,1.0
99,R1,1,1447140658.757429,1.0,1.0,1.0
99,R1,2,1577877245.3234615,1.0,1.0,1.0
99,R2,1,556703480.8874288,1.0,1.0,1.0
99,R2,2,396439556.5034614,1.0,1.0,1.0
99,R3,1,427066439.6249145,1.0,1.0,1.0
99,R3,2,365715044.0461538,1.0,1.0,1.0
