district_code,resource_id,time,demand
1,R2,0,0.044844394556474404
1,R2,1,0.0316670914770139
1,R2,2,0.0445004444808032
1,R2,3,0.0523875535297643
1,R2,4,0.0479180741148442
1,R6,0,0.0717510312903593
1,R6,1,0.0506673463632221
1,R6,2,0.0712007111692855
1,R6,3,0.0838200856476231
1,R6,4,0.0766689185837511
1,R7,0,0.0538132734677695
1,R7,1,0.0380005097724164
1,R7,2,0.053400533376964
1,R7,3,0.0628650642357172
1,R7,4,0.0575016889378132
1,R8,0,0.0358755156451796
1,R8,1,0.0253336731816109
1,R8,2,0.0356003555846425
1,R8,3,0.0419100428238114
1,R8,4,0.0383344592918753
10,R13,1,14.19
10,R13,2,15.98
10,R13,3,15.75
10,R13,4,14.88
10,R13,5,17.2
10,R13,6,16.52
10,R15,1,13.23
10,R15,2,14.16
10,R15,3,13.94
10,R15,4,14.06
10,R15,5,12.46
10,R15,6,13.94
10,R16,1,16.29
10,R16,2,16.41
10,R16,3,18.87
10,R16,4,17.02
10,R16,5,15.94
10,R16,6,16.53
10,R2,0,0.0837284540283795
10,R2,1,32.31037097985386
10,R2,2,26.472545576367676
10,R2,3,29.24722432216077
10,R2,4,26.071497359222576
10,R2,5,27.63
10,R2,6,25.75
10,R21,1,18.7
10,R21,2,20.01
10,R21,3,12.12
10,R21,4,12.93
10,R21,5,16.41
10,R21,6,16.87
10,R23,1,15.82
10,R23,2,14.02
10,R23,3,15.55
10,R23,4,12.47
10,R23,5,15.86
10,R23,6,14.17
10,R24,1,15.76
10,R24,2,14.34
10,R24,3,14.74
10,R24,4,14.29
10,R24,5,17.61
10,R24,6,12.59
10,R26,1,13.65
10,R26,2,16.17
10,R26,3,15.56
10,R26,4,19.72
10,R26,5,13.76
10,R26,6,17.27
10,R31,1,13.81
10,R31,2,13.16
10,R31,3,15.22
10,R31,4,19.19
10,R31,5,17.44
10,R31,6,18.69
10,R33,1,14.83
10,R33,2,12.96
10,R33,3,17.11
10,R33,4,15.43
10,R33,5,18.53
10,R33,6,15.8
10,R34,1,14.23
10,R34,2,14.74
10,R34,3,16.1
10,R34,4,19.41
10,R34,5,18.17
10,R34,6,13.54
10,R38,1,14.4
10,R38,2,16.19
10,R38,3,12.29
10,R38,4,13.73
10,R38,5,13.47
10,R38,6,12.78
10,R46,1,17.8
10,R46,2,14.53
10,R46,3,15.6
10,R46,4,15.11
10,R46,5,13.15
10,R46,6,17.51
10,R48,1,15.16
10,R48,2,14.53
10,R48,3,13.58
10,R48,4,17.45
10,R48,5,18.03
10,R48,6,15.24
10,R49,1,17.61
10,R49,2,19.05
10,R49,3,13.56
10,R49,4,15.23
10,R49,5,12.59
10,R49,6,12.65
10,R50,1,15.26
10,R50,2,15.21
10,R50,3,15.45
10,R50,4,14.93
10,R50,5,19.35
10,R50,6,17.8
10,R53,1,16.1
10,R53,2,16.75
10,R53,3,15.87
10,R53,4,18.74
10,R53,5,19.81
10,R53,6,16.32
10,R6,0,0.1339655264454075
10,R6,1,14.640593567766174
