district_code,resource_id,time,demand,priority,urgency,time_index
494,R1,1,804984604.8106017,1.0,1.0,1.0
494,R1,2,767200244.9207114,1.0,1.0,1.0
494,R2,1,394210542.26060176,1.0,1.0,1.0
494,R2,2,303178596.4607114,1.0,1.0,1.0
494,R3,1,230344688.28072208,1.0,1.0,1.0
494,R3,2,333926789.86085373,1.0,1.0,1.0
555,R1,1,1557918078.142497,1.0,1.0,1.0
555,R1,2,1294972537.03231,1.0,1.0,1.0
555,R2,1,532287656.172497,1.0,1.0,1.0
555,R2,2,524536899.6823099,1.0,1.0,1.0
555,R3,1,382705123.5149964,1.0,1.0,1.0
555,R3,2,322573535.10077196,1.0,1.0,1.0
588,R1,1,949776672.1814307,1.0,1.0,1.0
588,R1,2,1192804729.8477132,1.0,1.0,1.0
588,R2,1,392023193.68143064,1.0,1.0,1.0
588,R2,2,325256800.14771324,1.0,1.0,1.0
588,R3,1,364006293.9777168,1.0,1.0,1.0
588,R3,2,267981359.47725585,1.0,1.0,1.0
