district_code,resource_id,time,demand
111,R16,1,38037.15
111,R16,2,39824.79
111,R16,3,34883.25
111,R20,1,1677344.12
111,R20,2,1379591.44
111,R20,3,1943942.9
111,R21,1,47640.46
111,R21,2,44647.2
111,R21,3,64031.52
111,R3,1,77972402.59021656
111,R3,2,75321691.74127601
111,R3,3,83688141.98451343
111,R31,1,720.92
111,R31,2,676.42
111,R31,3,480.99
111,R7,1,635786508.5102165
111,R7,2,442908306.54127604
111,R7,3,495618271.7245135
118,R16,1,36747.03
118,R16,2,34365.03
118,R16,3,25832.63
118,R20,1,2060533.76
118,R20,2,1563648.96
118,R20,3,2307063.58
118,R21,1,52535.85
118,R21,2,49785.98
118,R21,3,55615.7
118,R3,1,87278200.48794928
118,R3,2,60738553.69145491
118,R3,3,55427997.63124152
118,R31,1,827.65
118,R31,2,555.58
118,R31,3,592.76
118,R7,1,450001358.04794925
118,R7,2,480434571.3814549
118,R7,3,546010959.4112415
120,R16,1,27220.64
120,R16,2,40297.17
120,R16,3,35252.69
120,R20,1,1476778.63
120,R20,2,2096403.42
120,R20,3,1358997.16
120,R21,1,49750.75
120,R21,2,62397.39
120,R21,3,52517.6
120,R3,1,101132903.22846593
120,R3,2,83681618.6277432
120,R3,3,74281213.76628381
120,R31,1,669.02
120,R31,2,810.45
120,R31,3,869.55
120,R7,1,619656445.438466
120,R7,2,522280420.0177432
120,R7,3,417605036.7062838
128,R16,1,35341.48
128,R16,2,28487.04
128,R16,3,30212.42
128,R20,1,1560533.48
128,R20,2,1099652.38
128,R20,3,1820590.77
128,R21,1,68524.1
128,R21,2,55049.99
128,R21,3,66881.8
128,R3,1,57906804.48829304
128,R3,2,82573869.24285525
128,R3,3,58438123.54722043
128,R31,1,754.29
128,R31,2,525.14
128,R31,3,594.45
128,R7,1,448143242.138293
128,R7,2,444254357.62285525
128,R7,3,419760031.2472204
57,R16,1,27944.19
57,R16,2,22713.52
57,R16,3,23949.23
57,R20,1,1129532.6
57,R20,2,1391068.47
57,R20,3,1027429.28
57,R21,1,57194.42
57,R21,2,53437.11
57,R21,3,41956.95
57,R3,1,60869690.72548653
57,R3,2,71964984.64828794
57,R3,3,73240899.42698787
57,R31,1,596.43
57,R31,2,695.96
57,R31,3,602.07
57,R7,1,428493411.5354865
57,R7,2,442830133.558288
57,R7,3,408162323.77698785
61,R16,1,26511.01
61,R16,2,18525.15
61,R16,3,29097.55
61,R20,1,1585644.85
61,R20,2,1303832.37
61,R20,3,892852.42
61,R21,1,46329.41
61,R21,2,43351.36
61,R21,3,51688.97
61,R3,1,62885781.40769179
61,R3,2,43122018.88803699
61,R3,3,64341421.2783475
61,R31,1,671.63
61,R31,2,716.25
61,R31,3,541.59
61,R7,1,421385875.4476918
61,R7,2,464459583.108037
61,R7,3,337543302.3083475
62,R16,1,21684.64
62,R16,2,22456.1
62,R16,3,30546.81
62,R20,1,1823306.9
62,R20,2,1122015.97
62,R20,3,1318096.59
62,R21,1,51948.37
62,R21,2,43678.56
62,R21,3,58573.94
62,R3,1,63609406.316566534
62,R3,2,67643492.59792754
62,R3,3,59608219.02682425
62,R31,1,446.13
62,R31,2,522.73
62,R31,3,523.69
62,R7,1,568143244.6065665
62,R7,2,333108537.74792755
62,R7,3,303290607.9868243
